일시,광진구,동대문구,성동구,중랑구,광진구_따릉이대여소,동대문구_따릉이대여소,성동구_따릉이대여소,중랑구_따릉이대여소,광진구_하차총승객수_mean,광진구_하차총승객수_sum,광진구_하차총승객수_size,동대문구_하차총승객수_mean,동대문구_하차총승객수_sum,동대문구_하차총승객수_size,성동구_하차총승객수_mean,성동구_하차총승객수_sum,성동구_하차총승객수_size,중랑구_하차총승객수_mean,중랑구_하차총승객수_sum,중랑구_하차총승객수_size
20210706,11.546,10.606,10.016,7.572,86,82,84,90,133.62942779291552,98084.0,734.0,146.62861610633308,187538.0,1279.0,106.2635342185904,104032.0,979.0,96.63285714285716,135286.0,1400.0
20210707,10.112,9.21,8.664,6.56,86,82,84,90,131.86666666666667,96922.0,735.0,144.4816549570648,185081.0,1281.0,105.05010224948876,102739.0,978.0,95.66212338593974,133353.0,1394.0
20210708,9.918,9.158,8.574,6.062,86,82,84,90,129.25306122448978,95001.0,735.0,140.0814408770556,178884.0,1277.0,102.1664964249234,100021.0,979.0,92.38758029978588,129435.0,1401.0
20210709,11.418,10.536,9.606,6.972,86,82,84,90,129.95793758480326,95779.0,737.0,141.6922474549726,180941.0,1277.0,101.4704081632653,99441.0,980.0,94.03067047075606,131831.0,1402.0
20210710,9.74,8.424,7.918,6.406,86,82,84,90,90.81036834924966,66564.0,733.0,99.5845909451946,125377.0,1259.0,66.95066803699898,65143.0,973.0,66.75753228120516,93060.0,1394.0
20210711,7.696,6.198,6.498,3.962,86,82,84,90,63.6717032967033,46353.0,728.0,67.75914149443561,85241.0,1258.0,45.22533748701973,43552.0,963.0,44.20537010159652,60915.0,1378.0
20210712,10.646,9.89,8.818,6.936,86,82,84,90,119.85422343324252,87973.0,734.0,130.97104851330204,167381.0,1278.0,94.1687242798354,91532.0,972.0,88.55346820809248,122558.0,1384.0
20210713,10.982,9.756,9.114,6.914,86,82,84,90,122.59507523939808,89617.0,731.0,131.967993754879,169051.0,1281.0,94.86666666666666,92495.0,975.0,88.10021474588403,123076.0,1397.0
20210714,10.56,9.744,8.882,6.888,86,82,84,90,121.25205479452056,88514.0,730.0,129.39906103286384,165372.0,1278.0,94.69846153846154,92331.0,975.0,87.45605187319885,121389.0,1388.0
20210715,7.994,7.556,6.86,4.718,86,82,84,90,117.29972752043597,86098.0,734.0,126.56684910086004,161879.0,1279.0,92.52929085303188,90031.0,973.0,83.79971284996411,116733.0,1393.0
20210716,10.114,9.07,8.146,6.276,86,82,84,90,121.69505494505496,88594.0,728.0,132.9748427672956,169144.0,1272.0,95.125,92842.0,976.0,88.2514367816092,122846.0,1392.0
20210717,10.156,7.276,8.11,5.978,86,82,84,90,86.65258855585832,63603.0,734.0,92.81543357199682,116669.0,1257.0,64.25619834710744,62200.0,968.0,61.72910662824207,85680.0,1388.0
20210718,8.892,7.392,7.598,5.528,86,82,84,90,62.5,45375.0,726.0,64.60671462829737,80823.0,1251.0,43.29042224510813,42035.0,971.0,43.57860262008734,59877.0,1374.0
20210719,9.49,8.518,7.394,5.996,86,82,84,90,117.99039780521262,86015.0,729.0,128.34115805946792,164020.0,1278.0,92.26666666666668,89960.0,975.0,86.1893448524118,119717.0,1389.0
20210720,11.478,9.962,9.484,6.76,86,82,84,90,120.95918367346938,88905.0,735.0,133.01179245283018,169191.0,1272.0,95.89208633093526,93303.0,973.0,88.27645788336933,122616.0,1389.0
20210721,10.858,9.106,8.692,6.192,86,82,84,90,122.15825375170532,89542.0,733.0,132.8156862745098,169340.0,1275.0,95.77459016393442,93476.0,976.0,87.94816414686825,122160.0,1389.0
20210722,10.222,9.044,8.572,6.094,86,82,84,90,120.34426229508196,88092.0,732.0,128.54937304075236,164029.0,1276.0,94.7702564102564,92401.0,975.0,85.46418338108883,119308.0,1396.0
20210723,10.452,9.042,8.572,6.14,86,82,84,90,122.61179698216736,89384.0,729.0,131.6989835809226,168443.0,1279.0,96.5961145194274,94471.0,978.0,88.21679827709978,122886.0,1393.0
20210724,9.004,7.12,7.182,5.478,86,82,84,90,85.68989071038251,62725.0,732.0,91.29239302694135,115211.0,1262.0,62.69096509240247,61061.0,974.0,62.018050541516246,85895.0,1385.0
20210725,8.252,6.21,6.104,4.578,86,82,84,90,59.5972602739726,43506.0,730.0,62.712241653418126,78892.0,1258.0,41.63157894736842,40341.0,969.0,41.20043415340087,56939.0,1382.0
20210726,10.716,8.96,8.53,5.934,86,82,84,90,120.25034199726402,87903.0,731.0,129.69278996865205,165488.0,1276.0,94.89506172839506,92238.0,972.0,86.86301369863014,120479.0,1387.0
20210727,10.184,8.922,8.398,6.18,86,82,84,90,119.26122448979592,87657.0,735.0,128.39310884886453,163958.0,1277.0,94.98261758691208,92893.0,978.0,85.76647564469914,119730.0,1396.0
20210728,10.336,8.77,8.128,6.222,86,82,84,90,120.23297002724796,88251.0,734.0,128.52153484729837,164122.0,1277.0,94.67246673490276,92495.0,977.0,85.6,119412.0,1395.0
20210729,9.134,8.672,8.228,5.944,86,82,84,90,117.68579234972678,86146.0,732.0,126.61128526645768,161556.0,1276.0,93.1967213114754,90960.0,976.0,84.0955459770115,117061.0,1392.0
20210730,10.638,8.79,9.006,6.306,86,82,84,90,119.40896739130434,87885.0,736.0,128.54196078431372,163891.0,1275.0,94.51848049281314,92061.0,974.0,85.60944206008584,119682.0,1398.0
20210731,8.998,6.774,6.836,5.36,86,82,84,90,83.90437158469945,61418.0,732.0,90.03349282296651,112902.0,1254.0,62.27440904419322,60593.0,973.0,60.33525179856115,83866.0,1390.0
20210801,4.392,3.536,3.226,2.726,86,82,84,90,59.621212121212125,43285.0,726.0,63.38602065131057,79803.0,1259.0,42.509824198552224,41107.0,967.0,42.53206997084549,58354.0,1372.0
20210802,9.232,7.51,6.814,5.278,86,82,84,90,114.20576131687244,83256.0,729.0,120.13873733437256,154138.0,1283.0,89.66427104722793,87333.0,974.0,81.71253602305475,113417.0,1388.0
20210803,10.974,9.148,8.714,6.402,86,82,84,90,115.0586630286494,84338.0,733.0,122.2792511700468,156762.0,1282.0,91.25975359342917,88887.0,974.0,82.50681981335248,114932.0,1393.0
20210804,10.87,9.338,8.538,6.522,86,82,84,90,116.24119241192412,85786.0,738.0,123.3343701399689,158608.0,1286.0,92.71179487179488,90394.0,975.0,83.57573582196697,116421.0,1393.0
20210805,10.896,9.054,8.798,6.504,86,82,84,90,119.1775956284153,87238.0,732.0,127.27244340359094,163036.0,1281.0,94.38650306748468,92310.0,978.0,84.38030194104961,117373.0,1391.0
20210806,10.644,9.08,8.77,6.552,86,82,84,90,118.98228882833789,87333.0,734.0,127.9220576773188,164124.0,1283.0,94.59179487179487,92227.0,975.0,85.26402877697842,118517.0,1390.0
20210807,10.832,8.254,8.158,6.442,86,82,84,90,88.0639455782313,64727.0,735.0,93.89082278481013,118678.0,1264.0,65.19076923076923,63561.0,975.0,63.87346348517716,88337.0,1383.0
20210808,8.838,6.246,6.138,5.386,86,82,84,90,62.46398891966759,45099.0,722.0,64.729216152019,81753.0,1263.0,43.09751037344398,41546.0,964.0,42.84475218658892,58783.0,1372.0
20210809,11.876,10.128,9.516,6.976,86,82,84,90,121.36675824175823,88355.0,728.0,129.87451286048324,166629.0,1283.0,95.05236139630392,92581.0,974.0,86.96250901225667,120617.0,1387.0
20210810,12.25,10.214,9.888,7.04,86,82,84,90,123.02462380300958,89931.0,731.0,131.12772585669782,168368.0,1284.0,96.68820512820513,94271.0,975.0,87.51870503597122,121651.0,1390.0
20210811,12.144,10.108,9.8,6.978,86,82,84,90,121.0300136425648,88715.0,733.0,129.8978159126365,166529.0,1282.0,95.91188524590164,93610.0,976.0,87.60878962536023,121601.0,1388.0
20210812,8.416,7.534,6.854,5.024,86,82,84,90,119.40871934604904,87646.0,734.0,128.78565861262666,165232.0,1283.0,94.41521068859198,91866.0,973.0,86.14790764790764,119401.0,1386.0
20210813,11.824,10.404,10.498,7.258,86,82,84,90,121.34823848238484,89555.0,738.0,131.36747458952306,168019.0,1279.0,96.21084953940634,93998.0,977.0,86.77148997134671,121133.0,1396.0
20210814,12.18,8.988,10.478,7.148,86,82,84,90,87.80053908355795,65148.0,742.0,94.61855670103093,119314.0,1261.0,65.99175257731959,64012.0,970.0,63.872648335745296,88272.0,1382.0
20210815,11.374,8.684,10.808,6.39,86,82,84,90,66.42465753424658,48490.0,730.0,68.30197628458498,86402.0,1265.0,48.18633540372671,46548.0,966.0,46.53211678832117,63749.0,1370.0
20210816,12.006,9.068,10.612,7.054,86,82,84,90,85.21828103683492,62465.0,733.0,92.434439178515,117022.0,1266.0,63.09896907216495,61206.0,970.0,61.01512968299712,84689.0,1388.0
20210817,7.588,6.456,5.884,4.852,86,82,84,90,123.72244897959185,90936.0,735.0,135.692907248636,174094.0,1283.0,99.90010298661174,97003.0,971.0,90.89056875449964,126247.0,1389.0
20210818,11.016,9.176,9.394,6.502,86,82,84,90,125.07472826086956,92055.0,736.0,136.83737294761534,175015.0,1279.0,98.96410256410256,96490.0,975.0,90.9410071942446,126408.0,1390.0
20210819,13.218,10.918,11.096,7.42,86,82,84,90,123.6490514905149,91253.0,738.0,137.21200311769292,176043.0,1283.0,98.61128205128205,96146.0,975.0,90.27749820273183,125576.0,1391.0
20210820,12.442,10.458,10.568,7.304,86,82,84,90,124.39918809201625,91931.0,739.0,139.14263445050662,178520.0,1283.0,100.33401639344262,97926.0,976.0,91.9066091954023,127934.0,1392.0
20210821,3.664,2.778,3.032,2.068,86,82,84,90,80.86738836265224,59761.0,739.0,87.54825949367088,110661.0,1264.0,60.55030800821356,58976.0,974.0,59.70144927536232,82388.0,1380.0
20210822,11.918,7.818,10.098,6.444,86,82,84,90,66.44550408719346,48771.0,734.0,72.06656101426307,90948.0,1262.0,48.47276464542652,47164.0,973.0,46.69753979739508,64536.0,1382.0
20210823,4.47,4.032,3.37,2.57,86,82,84,90,122.81632653061224,90270.0,735.0,133.76168224299064,171750.0,1284.0,97.5400410677618,95004.0,974.0,89.52051835853132,124344.0,1389.0
20210824,3.98,2.99,3.06,1.764,86,82,84,90,121.70054200542006,89815.0,738.0,132.72876071706938,170291.0,1283.0,97.86742034943474,95225.0,973.0,88.46010064701653,123048.0,1391.0
20210825,9.852,9.276,8.876,6.106,86,82,84,90,127.50474898236092,93971.0,737.0,139.84735202492212,179564.0,1284.0,101.7651282051282,99221.0,975.0,93.30244252873564,129877.0,1392.0
20210826,10.622,9.242,9.048,6.356,86,82,84,90,126.01216216216216,93249.0,740.0,139.43268482490274,179171.0,1285.0,102.20966084275436,99450.0,973.0,92.32132564841498,128142.0,1388.0
20210827,7.45,6.692,6.282,4.768,86,82,84,90,125.80053908355796,93344.0,742.0,137.93915756630264,176838.0,1282.0,99.84307692307692,97347.0,975.0,91.3142448103078,127566.0,1397.0
20210828,12.818,9.304,10.81,7.156,86,82,84,90,93.58016304347828,68875.0,736.0,103.10697305863708,130121.0,1262.0,71.64948453608247,69500.0,970.0,67.13390928725703,93249.0,1389.0
20210829,12.204,8.588,10.344,6.828,86,82,84,90,69.17029972752043,50771.0,734.0,73.3317498020586,92618.0,1263.0,50.18125643666323,48726.0,971.0,48.67781818181818,66932.0,1375.0
20210830,13.242,11.016,10.778,7.402,86,82,84,90,126.68885869565216,93243.0,736.0,139.57677318784098,179077.0,1283.0,99.99383350462487,97294.0,973.0,92.10469314079424,127565.0,1385.0
20210831,2.69,2.262,1.93,1.49,86,82,84,90,123.40027137042064,90946.0,737.0,132.59267912772586,170249.0,1284.0,97.19242579324462,94957.0,977.0,88.56606498194945,122664.0,1385.0
20210901,10.466,8.796,8.758,6.394,86,82,84,90,125.5278911564626,92263.0,735.0,136.93057722308893,175545.0,1282.0,98.93435897435896,96461.0,975.0,91.02078853046596,126974.0,1395.0
20210902,13.036,11.172,11.166,7.528,86,82,84,90,125.01355013550136,92260.0,738.0,137.92823712948518,176824.0,1282.0,99.8458376156218,97150.0,973.0,91.71007194244604,127477.0,1390.0
20210903,14.56,11.348,11.992,7.864,86,82,84,90,128.17344173441734,94592.0,738.0,142.49609984399376,182680.0,1282.0,103.42915811088297,100740.0,974.0,93.7329504666188,130570.0,1393.0
20210904,15.184,10.02,13.366,7.814,86,82,84,90,98.17598908594816,71963.0,733.0,106.0617088607595,134062.0,1264.0,74.02049180327869,72244.0,976.0,69.58712942877801,96239.0,1383.0
20210905,14.042,9.676,12.248,7.516,86,82,84,90,72.52173913043478,53376.0,736.0,76.69279493269993,96863.0,1263.0,52.60351966873706,50815.0,966.0,49.88252356780276,68788.0,1379.0
20210906,7.042,6.21,5.524,4.21,86,82,84,90,127.08660351826794,93917.0,739.0,142.47734375,182371.0,1280.0,102.92489711934157,100043.0,972.0,93.8851399856425,130782.0,1393.0
20210907,1.178,1.2,1.168,0.72,86,82,84,90,122.47375504710632,90998.0,743.0,134.4489477786438,172498.0,1283.0,98.39484536082476,95443.0,970.0,89.94903086862885,125299.0,1393.0
20210908,11.99,10.618,10.842,6.866,86,82,84,90,129.28205128205127,95798.0,741.0,144.946875,185532.0,1280.0,103.82906857727738,101441.0,977.0,94.48134863701578,131707.0,1394.0
20210909,13.222,11.708,11.394,7.83,86,82,84,90,127.74628879892038,94660.0,741.0,143.1862821512081,183708.0,1283.0,103.0748717948718,100498.0,975.0,93.006446991404,129837.0,1396.0
20210910,13.328,10.932,10.928,7.466,86,82,84,90,130.53315290933693,96464.0,739.0,145.5739875389408,186917.0,1284.0,104.67213114754098,102160.0,976.0,95.20645161290322,132813.0,1395.0
20210911,13.766,9.524,11.072,7.538,86,82,84,90,101.42876526458616,74753.0,737.0,109.6835043409629,138969.0,1267.0,76.10894141829394,74054.0,973.0,72.47785039941903,99802.0,1377.0
20210912,13.08,9.192,10.448,6.65,86,82,84,90,74.27815468113975,54743.0,737.0,80.61349206349206,101573.0,1260.0,55.4612202688728,53631.0,967.0,52.209031318281134,71683.0,1373.0
20210913,12.614,11.012,10.046,7.298,86,82,84,90,128.25741239892184,95167.0,742.0,145.83086515978175,187101.0,1283.0,103.64585465711362,101262.0,977.0,95.6301859799714,133691.0,1398.0
20210914,12.646,10.83,10.742,7.472,86,82,84,90,129.39972899728997,95497.0,738.0,148.0585023400936,189811.0,1282.0,104.0697435897436,101468.0,975.0,96.35104091888012,134217.0,1393.0
20210915,12.718,11.14,10.844,7.852,86,82,84,90,131.62381596752368,97270.0,739.0,151.18862042088855,193975.0,1283.0,105.89559877175026,103460.0,977.0,97.60716845878136,136162.0,1395.0
20210916,13.51,11.15,11.038,7.746,86,82,84,90,131.20624151967436,96699.0,737.0,151.4867394695788,194206.0,1282.0,106.66939611054248,104216.0,977.0,97.42252510760402,135807.0,1394.0
20210917,13.83,11.102,11.398,8.028,86,82,84,90,132.40107671601615,98374.0,743.0,151.84711388455537,194668.0,1282.0,108.51901336073998,105589.0,973.0,99.63727598566308,138994.0,1395.0
20210918,12.54,9.008,10.364,6.962,86,82,84,90,91.5293315143247,67091.0,733.0,107.56066613798572,135634.0,1261.0,71.15368852459017,69446.0,976.0,68.76066522053507,95096.0,1383.0
20210919,10.596,7.336,8.89,6.402,86,82,84,90,66.5817438692098,48871.0,734.0,78.96031746031746,99490.0,1260.0,52.18276220145379,50252.0,963.0,51.72262773722628,70860.0,1370.0
20210920,9.514,6.532,8.55,6.322,86,82,84,90,53.72913816689466,39276.0,731.0,61.21927710843374,76218.0,1245.0,41.38174273858921,39892.0,964.0,42.67595307917889,58210.0,1364.0
20210921,7.432,5.268,6.538,4.628,86,82,84,90,44.91471801925722,32653.0,727.0,44.61722488038278,55950.0,1254.0,31.93139293139293,30718.0,962.0,33.224264705882355,45185.0,1360.0
20210922,10.58,7.758,10.414,6.324,86,82,84,90,62.33516483516483,45380.0,728.0,62.45527156549521,78194.0,1252.0,44.84455958549223,43275.0,965.0,43.54763636363637,59878.0,1375.0
20210923,13.218,10.958,11.342,7.596,86,82,84,90,122.18453188602442,90050.0,737.0,131.64380358534683,168899.0,1283.0,95.51028806584362,92836.0,972.0,88.8558106169297,123865.0,1394.0
20210924,13.664,11.068,11.148,7.942,86,82,84,90,128.15633423180594,95092.0,742.0,140.62861610633308,179864.0,1279.0,101.48151950718686,98843.0,974.0,93.5317630264097,131038.0,1401.0
20210925,13.542,9.788,11.39,7.826,86,82,84,90,94.15746971736203,69959.0,743.0,100.0632911392405,126480.0,1264.0,70.82680412371134,68702.0,970.0,67.20716845878137,93754.0,1395.0
20210926,13.616,9.248,11.944,7.276,86,82,84,90,69.73009446693658,51670.0,741.0,73.04351265822785,92327.0,1264.0,51.57069143446852,49972.0,969.0,47.92534099066762,66760.0,1393.0
20210927,11.354,9.72,9.308,6.6,86,82,84,90,126.49596774193547,94113.0,744.0,140.18501170960187,179577.0,1281.0,101.1207778915046,98795.0,977.0,93.79800142755175,131411.0,1401.0
20210928,7.302,7.084,5.798,4.574,86,82,84,90,126.87735849056604,94143.0,742.0,141.5872274143302,181798.0,1284.0,101.92008196721312,99474.0,976.0,93.9543834640057,131818.0,1403.0
20210929,5.252,4.564,4.494,3.202,86,82,84,90,126.60998650472337,93818.0,741.0,136.95475819032762,175576.0,1282.0,99.78073770491804,97386.0,976.0,91.04133998574484,127731.0,1403.0
20210930,13.082,11.298,10.772,7.464,86,82,84,90,127.24396782841823,94924.0,746.0,142.02964118564742,182082.0,1282.0,101.06564102564104,98539.0,975.0,94.07330960854092,132173.0,1405.0
20211001,12.176,10.488,10.164,7.252,86,82,84,90,131.789972899729,97261.0,738.0,145.29595015576325,186560.0,1284.0,103.8953846153846,101298.0,975.0,96.69985775248934,135960.0,1406.0
20211002,13.204,9.494,11.63,7.362,86,82,84,90,97.17886178861788,71718.0,738.0,105.84044233807268,133994.0,1266.0,73.50103092783505,71296.0,970.0,68.37750716332378,95455.0,1396.0
20211003,13.926,8.944,11.87,7.136,86,82,84,90,74.65405405405406,55244.0,740.0,79.19398258115598,100022.0,1263.0,55.22302158273381,53732.0,973.0,51.7469446441409,71980.0,1391.0
20211004,7.594,5.814,5.756,4.29,86,82,84,90,84.33242876526458,62153.0,737.0,93.672454617206,118683.0,1267.0,64.09494324045407,62108.0,969.0,60.537410071942446,84147.0,1390.0
20211005,10.248,8.41,8.228,6.432,86,82,84,90,129.1455525606469,95826.0,742.0,143.600624024961,184096.0,1282.0,102.47082906857727,100114.0,977.0,94.43019135364987,133241.0,1411.0
20211006,7.41,5.912,5.316,4.002,86,82,84,90,129.55510752688173,96389.0,744.0,141.692907248636,181792.0,1283.0,101.4672131147541,99032.0,976.0,93.73845060412224,131890.0,1407.0
20211007,10.308,8.638,8.07,6.33,86,82,84,90,129.71891891891892,95992.0,740.0,142.3408560311284,182908.0,1285.0,102.05441478439424,99401.0,974.0,93.64747690120824,131762.0,1407.0
20211008,6.074,5.58,5.146,3.676,86,82,84,90,131.88306451612902,98121.0,744.0,143.1489859594384,183517.0,1282.0,102.5920245398773,100335.0,978.0,95.18634423897582,133832.0,1406.0
20211009,11.336,7.942,10.142,6.788,86,82,84,90,89.01351351351352,65870.0,740.0,98.41013460015836,124292.0,1263.0,66.8108941418294,65007.0,973.0,61.89094796863864,86833.0,1403.0
20211010,3.48,2.682,2.844,2.09,86,82,84,90,66.1774193548387,49236.0,744.0,70.10339384372533,88821.0,1267.0,47.95567010309279,46517.0,970.0,45.412607449856736,63396.0,1396.0
20211011,11.192,8.218,10.058,6.38,86,82,84,90,88.06648575305292,64905.0,737.0,95.4929022082019,121085.0,1268.0,65.91975308641975,64074.0,972.0,62.24552612741589,86957.0,1397.0
20211012,11.64,9.666,9.9,7.044,86,82,84,90,126.5603217158177,94414.0,746.0,142.5163551401869,182991.0,1284.0,101.87987679671458,99231.0,974.0,93.6941678520626,131734.0,1406.0
20211013,12.562,10.522,10.528,7.538,86,82,84,90,129.63477088948787,96189.0,742.0,144.7768273716952,186183.0,1286.0,103.69199178644764,100996.0,974.0,94.78014184397163,133640.0,1410.0
20211014,12.85,10.668,10.588,7.926,86,82,84,90,127.73020134228187,95159.0,745.0,142.58222915042867,182933.0,1283.0,102.2732855680655,99921.0,977.0,93.3241134751773,131587.0,1410.0
20211015,11.29,9.474,9.022,6.872,86,82,84,90,130.49397590361446,97479.0,747.0,144.8169781931464,185945.0,1284.0,104.26639344262296,101764.0,976.0,96.00213219616204,135075.0,1407.0
20211016,7.82,6.428,5.672,5.092,86,82,84,90,97.1216577540107,72647.0,748.0,107.55007949125596,135298.0,1258.0,74.19979402677652,72048.0,971.0,70.61566091954023,98297.0,1392.0
20211017,6.438,5.36,5.07,4.038,86,82,84,90,70.73770491803279,51780.0,732.0,76.0952380952381,95880.0,1260.0,50.79072164948454,49267.0,970.0,49.0792507204611,68122.0,1388.0
20211018,7.526,6.642,6.574,4.628,86,82,84,90,126.91576086956522,93410.0,736.0,138.5011655011655,178251.0,1287.0,100.4049331963001,97694.0,973.0,92.72604684173172,130651.0,1409.0
20211019,8.604,7.852,7.564,5.576,86,82,84,90,126.94474393530996,94193.0,742.0,139.62373145979703,178858.0,1281.0,99.97948717948718,97480.0,975.0,92.16820440028388,129865.0,1409.0
20211020,9.734,8.754,8.328,6.212,86,82,84,90,128.47043010752688,95582.0,744.0,143.21911421911423,184323.0,1287.0,102.0460593654043,99699.0,977.0,96.73024911032029,135906.0,1405.0
20211021,10.014,8.864,8.352,6.21,86,82,84,90,128.16689098250336,95228.0,743.0,142.79595015576325,183350.0,1284.0,101.11156601842374,98786.0,977.0,95.15302491103203,133690.0,1405.0
20211022,11.18,9.138,8.796,6.53,86,82,84,90,130.16133333333337,97621.0,750.0,145.52099533437013,187140.0,1286.0,103.75766871165644,101475.0,978.0,97.14224751066855,136582.0,1406.0
20211023,10.384,7.322,8.388,5.912,86,82,84,90,101.23337856173676,74609.0,737.0,108.9377462568952,138242.0,1269.0,75.24382716049382,73137.0,972.0,71.74105865522175,100294.0,1398.0
20211024,9.84,6.806,7.938,5.266,86,82,84,90,74.31292517006803,54620.0,735.0,78.78339920948616,99661.0,1265.0,53.091188524590166,51817.0,976.0,50.29563350035791,70263.0,1397.0
20211025,10.66,8.548,8.792,6.22,86,82,84,90,126.2244623655914,93911.0,744.0,142.3515198752923,182637.0,1283.0,100.15762538382803,97854.0,977.0,95.15450035435862,134263.0,1411.0
20211026,11.468,9.44,9.322,6.864,86,82,84,90,127.83962264150944,94857.0,742.0,144.48793774319066,185667.0,1285.0,102.2664609053498,99403.0,972.0,96.32647267565648,135724.0,1409.0
