일시,광진구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20210531,10.022,175138.0,172875.0,19.9,16.5,23.8,2.5,4.0,3.5,1.8,78.9,0.0,0.0,86,91583.0,124.0962059620596,738.0
20210601,10.17,178212.0,176033.0,20.2,15.9,23.9,4.42,3.2,5.4,2.2,74.6,0.0,0.0,86,93641.0,126.88482384823848,738.0
20210602,11.884,180605.0,177281.0,23.2,16.6,29.7,0.0,0.0,4.5,2.1,64.4,0.0,0.0,86,94775.0,128.7703804347826,736.0
20210603,3.776,172378.0,169956.0,19.1,14.6,22.7,12.17,18.1,7.5,1.8,80.8,0.0,0.0,86,92431.0,124.57008086253369,742.0
20210604,10.74,194118.0,192058.0,18.5,13.3,23.6,0.0,0.0,6.0,2.9,69.4,0.0,0.0,86,96627.0,130.577027027027,740.0
20210605,12.092,152761.0,151186.0,20.8,17.0,25.7,0.0,0.0,5.5,3.3,68.1,0.0,0.0,86,74036.0,100.18403247631936,739.0
20210606,11.194,110120.0,108872.0,23.0,18.4,28.2,0.0,0.0,3.8,2.2,69.6,0.0,0.0,86,54967.0,74.78503401360544,735.0
20210607,10.608,174093.0,171733.0,21.1,19.4,24.0,3.58,0.0,3.3,1.7,71.5,0.0,0.0,86,92125.0,124.83062330623306,738.0
20210608,11.202,177531.0,174623.0,23.6,18.8,29.5,0.92,0.1,3.6,1.7,69.6,0.0,0.0,86,93371.0,126.69063772048848,737.0
20210609,10.766,178052.0,175282.0,25.8,19.5,31.6,0.0,0.0,3.4,1.6,59.1,0.0,0.0,86,94421.0,128.11533242876527,737.0
20210610,7.048,178902.0,175652.0,24.9,20.5,29.8,6.67,6.1,5.4,2.2,68.5,0.0,0.0,86,94777.0,135.3957142857143,700.0
20210611,10.528,182659.0,180858.0,21.5,19.9,24.4,4.17,4.6,5.7,2.8,84.5,0.0,0.0,86,93453.0,126.28783783783784,740.0
20210612,11.464,142765.0,142371.0,24.2,18.2,30.2,0.0,0.0,3.9,1.8,74.6,0.0,0.0,86,71013.0,96.22357723577235,738.0
20210613,10.294,105919.0,105147.0,24.8,20.9,29.7,0.0,0.0,4.3,2.0,72.6,0.0,0.0,86,52295.0,71.7352537722908,729.0
20210614,11.21,174869.0,171908.0,24.8,18.9,30.2,0.0,0.0,4.0,2.1,68.8,0.0,0.0,86,92242.0,125.84174624829468,733.0
20210615,9.212,175308.0,172222.0,22.5,21.5,25.3,7.92,1.9,3.9,2.3,79.1,0.0,0.0,86,92724.0,125.64227642276424,738.0
20210616,12.496,184026.0,180562.0,24.3,20.3,28.9,0.0,0.0,5.7,3.6,59.9,0.0,0.0,86,96103.0,130.75238095238095,735.0
20210617,10.104,181731.0,178489.0,21.9,19.6,25.0,4.25,0.0,3.6,2.4,71.4,0.0,0.0,86,94009.0,127.7296195652174,736.0
20210618,7.352,188197.0,186136.0,20.0,19.0,21.4,12.0,6.3,3.8,2.5,92.1,0.0,0.0,86,95872.0,130.97267759562845,732.0
20210619,12.086,154445.0,154175.0,22.3,17.5,27.4,0.0,0.0,3.7,1.8,74.0,0.0,0.0,86,73542.0,100.05714285714286,735.0
20210620,10.61,114083.0,111852.0,22.9,17.6,29.0,0.0,0.0,6.8,2.8,73.3,0.0,0.0,86,54420.0,74.04081632653062,735.0
20210621,12.168,184987.0,182232.0,23.6,19.2,28.5,0.0,0.0,4.6,2.2,67.0,0.0,0.0,86,94628.0,128.92098092643053,734.0
20210622,10.902,184597.0,181150.0,22.8,19.7,28.6,2.08,0.0,7.8,2.1,67.9,0.0,0.0,86,94999.0,129.07472826086956,736.0
20210623,10.582,184395.0,181139.0,22.4,18.8,27.9,0.67,7.5,6.0,2.4,70.5,0.0,0.0,86,96446.0,130.8629579375848,737.0
20210624,10.94,187362.0,184242.0,23.0,18.5,28.0,0.0,0.0,4.4,1.9,71.1,0.0,0.0,86,97405.0,132.16417910447765,737.0
20210625,11.898,197920.0,197253.0,24.1,19.5,29.5,0.0,0.0,4.7,2.0,69.0,0.0,0.0,86,99367.0,135.00951086956522,736.0
20210626,9.758,146171.0,145694.0,22.8,19.9,26.7,11.42,4.5,3.4,1.8,78.5,0.0,0.0,86,72943.0,98.83875338753388,738.0
20210627,9.002,114985.0,112485.0,24.5,19.8,30.8,3.42,38.2,7.8,2.0,72.1,0.0,0.0,86,55559.0,75.5904761904762,735.0
20210628,10.232,178702.0,177004.0,23.7,21.0,29.2,1.67,0.1,4.1,1.9,76.4,0.0,0.0,86,94825.0,129.8972602739726,730.0
20210629,9.278,182386.0,179892.0,23.9,21.3,28.4,1.67,8.0,4.1,1.8,78.6,0.0,0.0,86,95983.0,130.5891156462585,735.0
20210630,10.348,184601.0,180842.0,24.3,21.0,28.8,1.35,6.0,3.6,1.3,77.9,0.0,0.0,86,98035.0,131.9448183041723,743.0
20210701,11.636,185628.0,182670.0,26.3,21.4,31.0,0.0,0.0,4.1,1.8,70.9,0.0,0.0,86,98375.0,133.48032564450477,737.0
20210702,12.0,194749.0,193775.0,27.1,23.6,31.8,0.0,0.0,3.5,2.3,64.1,0.0,0.0,86,100525.0,135.6612685560054,741.0
20210703,4.828,133216.0,132222.0,22.6,19.6,25.7,9.42,60.0,5.9,3.6,80.0,0.0,0.0,86,67819.0,92.64890710382514,732.0
20210704,3.216,92926.0,91903.0,21.4,19.8,23.1,18.33,21.4,4.9,2.3,96.8,0.0,0.0,86,48200.0,65.578231292517,735.0
20210705,11.176,180478.0,178122.0,23.3,20.1,26.9,0.0,0.0,3.5,1.4,80.3,0.0,0.0,86,96680.0,131.18046132971506,737.0
20210706,11.546,185335.0,181883.0,25.3,21.0,30.1,0.0,0.0,3.7,1.6,73.4,0.0,0.0,86,98084.0,133.62942779291552,734.0
20210707,10.112,177541.0,174266.0,26.4,23.9,29.1,4.67,12.7,3.3,1.5,78.5,0.0,0.0,86,96922.0,131.86666666666667,735.0
20210708,9.918,171254.0,167779.0,26.0,23.8,29.8,2.0,2.9,4.7,2.0,81.6,0.0,0.0,86,95001.0,129.25306122448978,735.0
20210709,11.418,175855.0,174046.0,25.5,23.6,29.2,0.25,0.0,4.2,1.9,77.3,0.0,0.0,86,95779.0,129.95793758480326,737.0
20210710,9.74,118421.0,117414.0,25.9,23.1,29.2,2.8,0.5,5.4,2.4,80.4,0.0,0.0,86,66564.0,90.81036834924966,733.0
20210711,7.696,83319.0,82498.0,25.7,24.1,27.5,5.17,0.4,4.8,2.2,86.8,0.0,0.0,86,46353.0,63.6717032967033,728.0
20210712,10.646,154576.0,152942.0,28.1,23.8,32.5,0.0,0.0,3.1,1.6,75.1,0.0,0.0,86,87973.0,119.85422343324252,734.0
20210713,10.982,154582.0,152029.0,28.8,26.3,31.5,0.0,0.0,3.7,1.7,76.1,0.0,0.0,86,89617.0,122.59507523939808,731.0
20210714,10.56,153486.0,150977.0,29.7,26.1,33.5,0.0,0.0,4.2,2.2,71.4,0.0,0.0,86,88514.0,121.25205479452056,730.0
20210715,7.994,151208.0,148942.0,29.1,25.9,34.5,2.07,0.0,4.6,2.1,71.1,0.0,0.0,86,86098.0,117.29972752043597,734.0
20210716,10.114,156234.0,154857.0,28.8,24.2,35.2,0.0,0.0,7.4,2.2,68.4,0.0,0.0,86,88594.0,121.69505494505496,728.0
20210717,10.156,107555.0,107625.0,29.1,24.7,32.8,0.17,0.0,4.2,2.3,63.1,0.0,0.0,86,63603.0,86.65258855585832,734.0
20210718,8.892,80672.0,78534.0,29.6,25.7,34.1,0.0,0.0,4.2,2.1,62.5,0.0,0.0,86,45375.0,62.5,726.0
20210719,9.49,150840.0,149117.0,26.4,24.0,30.5,5.0,67.4,4.9,1.9,80.1,0.0,0.0,86,86015.0,117.99039780521262,729.0
20210720,11.478,154771.0,152643.0,27.9,23.6,31.8,0.83,0.0,3.6,1.5,75.8,0.0,0.0,86,88905.0,120.95918367346938,735.0
20210721,10.858,153774.0,151851.0,30.5,25.3,35.3,0.0,0.0,3.0,1.7,64.0,0.0,0.0,86,89542.0,122.15825375170532,733.0
20210722,10.222,150974.0,148861.0,31.2,26.5,35.9,0.0,0.0,3.7,2.0,59.8,0.0,0.0,86,88092.0,120.34426229508196,732.0
20210723,10.452,156930.0,156054.0,31.2,27.2,35.8,0.0,0.0,3.6,1.8,61.8,0.0,0.0,86,89384.0,122.61179698216736,729.0
20210724,9.004,106131.0,105212.0,31.7,26.9,36.5,0.0,0.0,4.2,1.7,57.4,0.0,0.0,86,62725.0,85.68989071038251,732.0
20210725,8.252,76406.0,75373.0,31.5,27.2,35.9,0.0,0.0,4.4,2.0,55.8,0.0,0.0,86,43506.0,59.5972602739726,730.0
20210726,10.716,151011.0,149108.0,31.2,27.4,35.4,0.0,0.0,4.3,2.4,54.9,0.0,0.0,86,87903.0,120.25034199726402,731.0
20210727,10.184,151217.0,148877.0,31.1,27.8,35.7,0.0,0.0,4.6,2.1,60.5,0.0,0.0,86,87657.0,119.26122448979592,735.0
20210728,10.336,150851.0,148854.0,30.4,27.1,34.7,1.33,0.0,4.9,1.9,67.4,0.0,0.0,86,88251.0,120.23297002724796,734.0
20210729,9.134,150197.0,148200.0,29.6,27.0,33.3,0.0,0.0,3.9,2.0,69.9,0.0,0.0,86,86146.0,117.68579234972678,732.0
20210730,10.638,154452.0,153641.0,30.5,25.8,35.4,0.0,0.0,4.1,2.1,63.1,0.0,0.0,86,87885.0,119.40896739130434,736.0
20210731,8.998,104669.0,104439.0,29.8,26.8,34.3,2.75,3.0,4.3,2.5,69.9,0.0,0.0,86,61418.0,83.90437158469945,732.0
20210801,4.392,76469.0,75356.0,27.1,25.1,28.8,13.42,21.0,4.7,1.3,81.8,0.0,0.0,86,43285.0,59.621212121212125,726.0
20210802,9.232,144329.0,142305.0,26.5,25.0,28.6,6.92,1.7,3.4,1.6,82.6,0.0,0.0,86,83256.0,114.20576131687244,729.0
20210803,10.974,148490.0,146287.0,28.0,24.1,31.4,0.35,0.0,5.5,1.8,76.9,0.0,0.0,86,84338.0,115.0586630286494,733.0
20210804,10.87,149481.0,147187.0,28.9,26.3,33.2,0.0,0.0,4.3,2.0,70.6,0.0,0.0,86,85786.0,116.24119241192412,738.0
20210805,10.896,151672.0,149113.0,29.4,25.6,33.7,0.0,0.0,4.1,2.1,68.1,0.0,0.0,86,87238.0,119.1775956284153,732.0
20210806,10.644,154826.0,154241.0,28.1,26.0,32.2,0.0,0.0,8.3,2.1,68.4,0.0,0.0,86,87333.0,118.98228882833789,734.0
20210807,10.832,111279.0,110838.0,28.0,23.4,32.3,0.0,0.0,4.0,2.1,65.0,0.0,0.0,86,64727.0,88.0639455782313,735.0
20210808,8.838,81928.0,80645.0,26.8,24.4,32.1,4.58,12.7,4.3,1.7,74.8,0.0,0.0,86,45099.0,62.46398891966759,722.0
20210809,11.876,155148.0,153038.0,28.3,23.3,33.6,0.0,0.0,4.8,2.3,62.4,0.0,0.0,86,88355.0,121.36675824175823,728.0
20210810,12.25,157078.0,154531.0,27.7,24.3,32.2,0.0,0.0,4.4,2.3,62.5,0.0,0.0,86,89931.0,123.02462380300958,731.0
20210811,12.144,157153.0,154235.0,27.4,24.1,31.6,1.25,0.0,3.9,2.0,70.3,0.0,0.0,86,88715.0,121.0300136425648,733.0
20210812,8.416,154579.0,152630.0,26.8,24.0,31.7,1.08,0.0,4.6,1.8,67.1,0.0,0.0,86,87646.0,119.40871934604904,734.0
20210813,11.824,160609.0,159604.0,26.6,23.4,30.1,0.0,0.0,3.5,2.0,70.4,0.0,0.0,86,89555.0,121.34823848238484,738.0
20210814,12.18,114498.0,114950.0,26.1,23.4,30.5,0.0,0.0,4.8,3.0,63.9,0.0,0.0,86,65148.0,87.80053908355795,742.0
20210815,11.374,90161.0,89397.0,26.9,21.7,32.4,0.0,0.0,3.7,2.3,59.6,0.0,0.0,86,48490.0,66.42465753424658,730.0
20210816,12.006,111005.0,108328.0,27.3,22.5,32.8,0.92,0.0,3.7,2.3,61.1,0.0,0.0,86,62465.0,85.21828103683492,733.0
20210817,7.588,159990.0,157108.0,25.9,21.9,31.3,4.67,9.3,4.6,2.4,65.0,0.0,0.0,86,90936.0,123.72244897959185,735.0
20210818,11.016,160422.0,157349.0,24.3,20.6,31.0,3.97,5.6,5.4,2.8,69.6,0.0,0.0,86,92055.0,125.07472826086956,736.0
20210819,13.218,162829.0,159632.0,26.0,21.0,31.5,0.0,0.0,4.0,2.6,57.1,0.0,0.0,86,91253.0,123.6490514905149,738.0
20210820,12.442,166442.0,164714.0,26.6,22.6,30.7,0.58,0.0,5.1,2.3,63.6,0.0,0.0,86,91931.0,124.39918809201625,739.0
20210821,3.664,103762.0,103649.0,23.8,21.0,25.5,11.33,62.8,6.7,2.7,88.1,0.0,0.27,86,59761.0,80.86738836265224,739.0
20210822,11.918,91610.0,90498.0,24.4,22.4,27.0,1.0,0.0,4.4,2.1,81.5,0.0,0.0,86,48771.0,66.44550408719346,734.0
20210823,4.47,157716.0,155692.0,22.4,21.0,24.0,11.33,7.4,3.3,2.0,89.3,0.0,0.0,86,90270.0,122.81632653061224,735.0
20210824,3.98,155786.0,153456.0,23.4,21.1,26.4,12.58,10.5,6.1,2.9,93.6,0.0,0.0,86,89815.0,121.70054200542006,738.0
20210825,9.852,164153.0,161716.0,25.0,23.5,27.3,4.25,0.3,3.8,1.8,85.5,0.0,0.0,86,93971.0,127.50474898236092,737.0
20210826,10.622,164067.0,161420.0,25.5,22.9,27.9,1.17,0.7,5.0,2.5,84.9,0.0,0.0,86,93249.0,126.01216216216216,740.0
20210827,7.45,166057.0,164331.0,22.4,20.4,25.5,10.38,0.9,3.2,1.3,83.5,0.0,0.0,86,93344.0,125.80053908355796,742.0
20210828,12.818,127086.0,127292.0,23.6,19.7,28.2,0.0,0.0,3.9,1.8,80.4,0.0,0.0,86,68875.0,93.58016304347828,736.0
20210829,12.204,97308.0,95494.0,23.7,21.9,26.3,3.17,0.9,3.4,1.6,82.6,0.0,0.0,86,50771.0,69.17029972752043,734.0
20210830,13.242,163666.0,161813.0,24.2,21.2,27.7,1.17,0.0,2.9,1.4,77.5,0.0,0.0,86,93243.0,126.68885869565216,736.0
20210831,2.69,158141.0,155313.0,20.5,18.1,23.1,16.55,77.4,4.9,2.3,93.3,0.0,0.0,86,90946.0,123.40027137042064,737.0
20210901,10.466,163309.0,160121.0,21.4,18.5,23.9,4.08,0.8,4.7,2.9,83.1,0.0,0.0,86,92263.0,125.5278911564626,735.0
20210902,13.036,165243.0,162138.0,23.5,20.7,26.7,0.0,0.0,3.4,2.1,70.3,0.0,0.0,86,92260.0,125.01355013550136,738.0
20210903,14.56,177565.0,175995.0,24.3,20.6,29.2,0.0,0.0,4.0,2.4,60.3,0.0,0.0,86,94592.0,128.17344173441734,738.0
20210904,15.184,138872.0,137514.0,23.2,18.5,28.6,0.0,0.0,3.7,2.7,57.0,0.0,0.0,86,71963.0,98.17598908594816,733.0
20210905,14.042,105458.0,103408.0,23.1,19.4,27.3,0.0,0.0,4.9,3.2,61.1,0.0,0.0,86,53376.0,72.52173913043478,736.0
20210906,7.042,165386.0,163439.0,22.3,18.0,26.4,9.17,12.0,5.5,3.2,70.1,0.0,0.0,86,93917.0,127.08660351826794,739.0
20210907,1.178,158623.0,155897.0,19.6,17.6,20.9,22.58,29.6,4.4,2.3,98.1,0.0,0.0,86,90998.0,122.47375504710632,743.0
20210908,11.99,171477.0,168797.0,22.2,19.0,26.9,6.67,1.6,4.2,1.7,81.3,0.0,0.0,86,95798.0,129.28205128205127,741.0
20210909,13.222,171455.0,168787.0,23.5,19.1,29.1,0.0,0.0,3.0,1.5,76.5,0.0,0.0,86,94660.0,127.74628879892038,741.0
20210910,13.328,179114.0,176725.0,23.6,19.5,28.9,0.0,0.0,4.3,1.9,76.0,0.0,0.0,86,96464.0,130.53315290933693,739.0
20210911,13.766,144129.0,141907.0,24.0,19.9,29.4,0.0,0.0,5.6,1.7,73.1,0.0,0.0,86,74753.0,101.42876526458616,737.0
20210912,13.08,108344.0,106460.0,24.2,19.2,29.8,0.0,0.0,4.4,1.8,64.6,0.0,0.0,86,54743.0,74.27815468113975,737.0
20210913,12.614,169233.0,166665.0,24.8,20.8,30.3,0.0,0.0,3.9,2.4,67.1,0.0,0.0,86,95167.0,128.25741239892184,742.0
20210914,12.646,171167.0,168242.0,24.6,20.0,29.5,0.0,0.0,5.6,2.6,63.3,0.0,0.0,86,95497.0,129.39972899728997,738.0
20210915,12.718,176678.0,173519.0,23.6,19.5,28.9,0.0,0.0,5.9,3.6,57.5,0.0,0.0,86,97270.0,131.62381596752368,739.0
20210916,13.51,177467.0,173559.0,22.9,18.0,27.3,0.0,0.0,4.6,2.6,61.1,0.0,0.0,86,96699.0,131.20624151967436,737.0
20210917,13.83,184219.0,184722.0,23.5,20.5,28.2,0.0,0.0,5.8,3.0,61.4,0.0,0.0,86,98374.0,132.40107671601615,743.0
20210918,12.54,129099.0,132407.0,23.9,18.9,29.8,0.0,0.0,4.0,1.6,65.1,0.0,0.0,86,67091.0,91.5293315143247,733.0
20210919,10.596,95479.0,97128.0,23.7,20.8,27.8,0.0,0.0,3.0,1.9,62.9,0.0,0.0,86,48871.0,66.5817438692098,734.0
20210920,9.514,77965.0,78401.0,23.7,19.0,28.4,0.0,0.0,6.2,2.7,63.6,0.0,0.0,86,39276.0,53.72913816689466,731.0
20210921,7.432,68543.0,64498.0,22.0,17.4,26.2,9.58,68.1,7.1,2.9,85.1,0.0,0.0,86,32653.0,44.91471801925722,727.0
20210922,10.58,101256.0,95810.0,20.2,16.8,24.3,2.0,4.5,6.2,2.7,79.0,0.0,0.0,86,45380.0,62.33516483516483,728.0
20210923,13.218,164935.0,162540.0,20.9,16.9,25.9,0.0,0.0,6.5,2.4,67.3,0.0,0.0,86,90050.0,122.18453188602442,737.0
20210924,13.664,175655.0,173965.0,21.8,16.7,26.9,0.0,0.0,3.8,2.2,67.5,0.0,0.0,86,95092.0,128.15633423180594,742.0
20210925,13.542,134694.0,133492.0,21.2,18.7,23.1,0.0,0.0,3.5,2.3,72.6,0.0,0.0,86,69959.0,94.15746971736203,743.0
20210926,13.616,104617.0,102741.0,22.6,18.4,27.3,0.0,0.0,3.6,2.3,63.0,0.0,0.0,86,51670.0,69.73009446693658,741.0
20210927,11.354,168119.0,166151.0,21.6,18.7,25.0,5.67,0.0,3.7,2.4,66.0,0.0,0.0,86,94113.0,126.49596774193547,744.0
20210928,7.302,168632.0,166286.0,21.5,19.6,24.4,9.28,1.3,3.7,2.2,75.1,0.0,0.0,86,94143.0,126.87735849056604,742.0
20210929,5.252,163971.0,160922.0,20.2,17.8,21.4,12.25,13.1,4.4,1.7,93.5,0.0,0.0,86,93818.0,126.60998650472337,741.0
20210930,13.082,173888.0,171061.0,20.3,16.0,25.9,0.0,0.0,3.3,1.5,83.9,0.0,0.0,86,94924.0,127.24396782841823,746.0
20211001,12.176,183772.0,180967.0,21.1,16.9,27.5,2.17,13.3,10.6,2.4,75.8,0.0,0.0,86,97261.0,131.789972899729,738.0
20211002,13.204,145134.0,145237.0,20.7,16.4,26.6,0.0,0.0,3.3,1.6,77.1,0.0,0.0,86,71718.0,97.17886178861788,738.0
20211003,13.926,115624.0,113845.0,22.3,17.1,28.8,0.0,0.0,4.5,1.9,69.5,0.0,0.0,86,55244.0,74.65405405405406,740.0
20211004,7.594,114516.0,112542.0,22.9,19.2,25.6,6.17,3.6,6.1,2.9,81.0,0.0,0.0,86,62153.0,84.33242876526458,737.0
20211005,10.248,169991.0,167166.0,23.6,21.7,26.5,2.92,0.0,6.2,3.3,82.4,0.0,0.0,86,95826.0,129.1455525606469,742.0
20211006,7.41,170233.0,166514.0,18.8,17.9,21.7,11.92,6.4,4.3,2.8,91.5,0.0,0.0,86,96389.0,129.55510752688173,744.0
20211007,10.308,171605.0,168505.0,19.4,17.9,21.9,6.08,4.6,4.0,1.9,85.5,0.0,0.0,86,95992.0,129.71891891891892,740.0
20211008,6.074,180892.0,179729.0,18.8,17.5,20.0,8.58,3.5,2.9,1.7,91.3,0.0,0.0,86,98121.0,131.88306451612902,744.0
20211009,11.336,138112.0,138108.0,20.9,18.5,24.1,3.5,0.4,3.7,2.3,83.5,0.0,0.0,86,65870.0,89.01351351351352,740.0
20211010,3.48,102065.0,100207.0,19.9,14.9,24.3,13.33,14.2,4.7,2.2,89.0,0.0,0.0,86,49236.0,66.1774193548387,744.0
20211011,11.192,127782.0,125409.0,15.2,12.6,17.8,4.83,0.3,6.0,2.2,78.6,0.0,0.0,86,64905.0,88.06648575305292,737.0
20211012,11.64,174084.0,171298.0,17.9,15.8,21.3,0.0,0.0,5.9,3.3,67.1,0.0,0.0,86,94414.0,126.5603217158177,746.0
20211013,12.562,178665.0,176023.0,19.6,14.9,25.2,0.0,0.0,4.1,2.4,66.6,0.0,0.0,86,96189.0,129.63477088948787,742.0
20211014,12.85,176491.0,173447.0,19.7,17.4,23.9,0.0,0.0,4.2,2.0,73.6,0.0,0.0,86,95159.0,127.73020134228187,745.0
20211015,11.29,183047.0,180577.0,19.0,17.0,21.4,7.83,0.0,3.8,2.1,74.4,0.0,0.0,86,97479.0,130.49397590361446,747.0
20211016,7.82,145403.0,144826.0,10.7,4.2,18.1,2.17,0.0,5.7,3.4,47.5,0.0,0.0,86,72647.0,97.1216577540107,748.0
20211017,6.438,104792.0,103508.0,5.6,1.3,10.8,0.0,0.0,7.1,2.9,37.4,0.0,0.0,86,51780.0,70.73770491803279,732.0
20211018,7.526,168865.0,166130.0,9.6,2.8,16.1,4.08,5.6,3.6,2.0,60.4,0.0,0.0,86,93410.0,126.91576086956522,736.0
20211019,8.604,172152.0,169221.0,10.9,7.1,15.0,2.75,4.4,5.4,2.4,72.8,0.0,0.0,86,94193.0,126.94474393530996,742.0
20211020,9.734,177424.0,175111.0,9.5,4.6,15.8,0.0,0.0,3.7,1.7,64.9,0.0,0.0,86,95582.0,128.47043010752688,744.0
20211021,10.014,177623.0,174507.0,9.8,4.9,16.2,0.0,0.0,3.6,1.7,64.1,0.0,0.0,86,95228.0,128.16689098250336,743.0
20211022,11.18,187082.0,185038.0,10.8,5.2,17.2,0.0,0.0,4.9,1.8,58.4,0.0,0.0,86,97621.0,130.16133333333337,750.0
20211023,10.384,154598.0,152869.0,11.4,5.7,18.4,0.0,0.0,3.4,1.6,57.3,0.0,0.0,86,74609.0,101.23337856173676,737.0
20211024,9.84,116470.0,114739.0,11.4,6.0,18.1,0.0,0.0,3.2,1.7,63.1,0.0,0.0,86,54620.0,74.31292517006803,735.0
20211025,10.66,176932.0,174684.0,11.7,6.3,17.6,0.0,0.0,3.5,1.9,64.5,0.0,0.0,86,93911.0,126.2244623655914,744.0
20211026,11.468,180793.0,177933.0,13.0,7.7,19.0,0.0,0.0,3.0,1.7,74.5,0.0,0.0,86,94857.0,127.83962264150944,742.0
20211027,11.236,184448.0,181251.0,13.4,9.8,18.1,0.75,0.0,4.0,2.2,63.4,0.0,0.0,86,97005.0,129.68582887700535,748.0
20211028,11.618,184272.0,180652.0,12.7,7.1,20.0,0.0,0.0,3.7,1.4,54.6,0.0,0.0,86,95859.0,129.01615074024227,743.0
20211029,11.844,194327.0,192092.0,14.6,10.5,20.6,0.0,0.0,3.7,2.0,55.9,0.0,0.0,86,97877.0,130.67690253671563,749.0
20211030,10.536,160253.0,159174.0,13.8,11.0,18.0,0.0,0.0,3.1,1.6,62.4,0.0,0.0,86,76207.0,102.15415549597856,746.0
20211031,8.61,125208.0,123345.0,14.1,9.2,20.3,0.58,0.7,3.9,1.6,73.3,0.0,0.0,86,57325.0,77.57104194857916,739.0
20211101,10.632,179101.0,179101.0,12.9,10.3,16.9,0.0,0.0,4.0,1.9,77.3,0.0,0.0,86,94448.0,126.7758389261745,745.0
20211102,11.508,182379.0,182379.0,11.5,7.9,16.9,0.0,0.0,3.5,1.7,76.6,0.0,0.0,86,96269.0,128.701871657754,748.0
20211103,11.33,185999.0,185999.0,12.1,7.6,17.1,0.0,0.0,3.7,1.5,71.1,0.0,0.0,86,97068.0,130.11796246648794,746.0
20211104,11.29,185756.0,185756.0,12.1,8.4,16.3,0.25,0.0,2.7,1.3,80.4,0.0,0.0,86,96654.0,128.872,750.0
20211105,11.95,198100.0,198100.0,13.0,7.8,20.2,0.0,0.0,2.7,1.5,68.5,0.0,0.0,86,99874.0,133.70013386880856,747.0
20211106,11.27,163892.0,163892.0,14.1,8.8,21.3,0.0,0.0,2.8,1.6,61.1,0.0,0.0,86,77607.0,103.61415220293723,749.0
20211107,10.56,126527.0,126527.0,15.3,9.7,21.3,0.0,0.0,4.9,2.1,57.5,0.0,0.0,86,59088.0,79.52624495289368,743.0
20211108,1.796,170537.0,170537.0,8.6,4.5,15.5,18.5,25.7,9.3,3.2,82.1,0.0,0.0,86,95207.0,128.1386271870794,743.0
20211109,3.904,177737.0,177737.0,4.9,3.0,6.5,11.08,2.0,5.1,2.4,80.3,0.0,0.0,86,96739.0,128.64228723404256,752.0
20211110,7.078,186451.0,186451.0,4.2,0.7,7.7,4.58,0.3,5.7,2.5,73.4,0.0,0.0,86,99286.0,133.4489247311828,744.0
20211111,8.1,189392.0,189392.0,5.3,2.1,9.7,0.17,0.0,6.8,2.9,60.6,0.0,0.0,86,97273.0,129.52463382157123,751.0
20211112,8.068,195745.0,195745.0,4.5,1.3,8.6,0.0,0.0,5.8,2.6,55.4,0.0,0.0,86,98380.0,131.17333333333335,750.0
20211113,7.962,157017.0,157017.0,7.3,0.5,13.4,0.0,0.0,3.3,1.5,66.1,0.0,0.0,86,74580.0,99.97319034852546,746.0
20211114,8.412,119277.0,119277.0,11.3,7.8,16.4,0.0,0.0,5.7,2.2,69.8,0.0,0.0,86,56184.0,75.92432432432433,740.0
20211115,9.348,180131.0,180131.0,10.1,5.8,15.7,0.0,0.0,3.2,1.6,71.3,0.0,0.0,86,92877.0,124.16711229946524,748.0
20211116,9.772,183999.0,183999.0,8.5,4.4,13.6,0.0,0.0,4.4,1.9,65.5,0.0,0.0,86,94946.0,126.93315508021392,748.0
20211117,9.51,186571.0,186571.0,7.5,2.7,12.5,0.0,0.0,3.4,1.6,64.1,0.0,0.0,86,97488.0,130.6809651474531,746.0
20211118,9.598,184703.0,184703.0,11.9,7.7,16.2,2.08,0.0,5.5,2.4,70.8,0.0,0.0,86,95432.0,127.58288770053476,748.0
20211119,10.072,197688.0,197688.0,12.9,10.2,16.7,0.0,0.0,3.6,1.9,84.8,0.0,0.0,86,98343.0,131.47459893048128,748.0
20211120,8.238,166291.0,166291.0,10.4,6.8,15.6,0.0,0.0,3.0,1.6,77.0,0.0,0.0,86,74233.0,99.24197860962566,748.0
20211121,6.226,114684.0,114684.0,10.4,7.6,13.1,2.92,5.9,7.9,1.9,74.4,0.0,0.0,86,55183.0,74.27052489905788,743.0
20211122,6.234,180424.0,180424.0,2.7,-0.6,7.5,2.92,1.3,7.3,4.1,61.8,0.0,0.0,86,96015.0,129.22611036339163,743.0
20211123,6.186,181974.0,181974.0,-0.6,-3.7,2.3,0.0,0.0,5.5,3.2,60.9,0.0,0.0,86,96953.0,129.78982597054886,747.0
20211124,7.268,185089.0,185089.0,4.1,-2.6,9.1,0.17,0.0,4.4,1.9,64.3,0.0,0.0,86,97767.0,130.87951807228916,747.0
20211125,7.666,187595.0,187595.0,5.7,2.6,9.9,0.0,0.0,4.7,2.2,55.0,0.0,0.0,86,98858.0,132.16310160427807,748.0
