일시,성동구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20210531,9.012,166255.0,169138.0,19.9,16.5,23.8,2.5,4.0,3.5,1.8,78.9,0.0,0.0,84,97587.0,99.57857142857142,980.0
20210601,8.136,170564.0,172577.0,20.2,15.9,23.9,4.42,3.2,5.4,2.2,74.6,0.0,0.0,84,99423.0,101.9723076923077,975.0
20210602,9.914,172981.0,174579.0,23.2,16.6,29.7,0.0,0.0,4.5,2.1,64.4,0.0,0.0,84,100769.0,103.1412487205732,977.0
20210603,2.842,168499.0,169777.0,19.1,14.6,22.7,12.17,18.1,7.5,1.8,80.8,0.0,0.0,84,96992.0,99.37704918032787,976.0
20210604,10.548,180042.0,181409.0,18.5,13.3,23.6,0.0,0.0,6.0,2.9,69.4,0.0,0.0,84,103474.0,106.0184426229508,976.0
20210605,10.676,114308.0,114296.0,20.8,17.0,25.7,0.0,0.0,5.5,3.3,68.1,0.0,0.0,84,73741.0,75.86522633744856,972.0
20210606,9.838,76905.0,78857.0,23.0,18.4,28.2,0.0,0.0,3.8,2.2,69.6,0.0,0.0,84,52521.0,54.03395061728395,972.0
20210607,9.072,165432.0,167733.0,21.1,19.4,24.0,3.58,0.0,3.3,1.7,71.5,0.0,0.0,84,97002.0,99.69373072970195,973.0
20210608,9.724,169149.0,171607.0,23.6,18.8,29.5,0.92,0.1,3.6,1.7,69.6,0.0,0.0,84,99170.0,101.40081799591002,978.0
20210609,9.54,171493.0,173475.0,25.8,19.5,31.6,0.0,0.0,3.4,1.6,59.1,0.0,0.0,84,101024.0,103.72073921971251,974.0
20210610,6.168,170805.0,172417.0,24.9,20.5,29.8,6.67,6.1,5.4,2.2,68.5,0.0,0.0,84,102543.0,104.63571428571429,980.0
20210611,9.224,171314.0,172802.0,21.5,19.9,24.4,4.17,4.6,5.7,2.8,84.5,0.0,0.0,84,100471.0,102.94159836065572,976.0
20210612,8.958,108634.0,109215.0,24.2,18.2,30.2,0.0,0.0,3.9,1.8,74.6,0.0,0.0,84,72389.0,74.16905737704919,976.0
20210613,8.046,74025.0,75545.0,24.8,20.9,29.7,0.0,0.0,4.3,2.0,72.6,0.0,0.0,84,50902.0,52.26078028747433,974.0
20210614,9.086,164481.0,167211.0,24.8,18.9,30.2,0.0,0.0,4.0,2.1,68.8,0.0,0.0,84,99408.0,101.54034729315627,979.0
20210615,6.964,170986.0,173495.0,22.5,21.5,25.3,7.92,1.9,3.9,2.3,79.1,0.0,0.0,84,99435.0,101.6717791411043,978.0
20210616,10.438,177709.0,179412.0,24.3,20.3,28.9,0.0,0.0,5.7,3.6,59.9,0.0,0.0,84,103373.0,105.80655066530194,977.0
20210617,8.57,174902.0,177173.0,21.9,19.6,25.0,4.25,0.0,3.6,2.4,71.4,0.0,0.0,84,101635.0,104.1342213114754,976.0
20210618,5.484,179347.0,180857.0,20.0,19.0,21.4,12.0,6.3,3.8,2.5,92.1,0.0,0.0,84,102366.0,104.77584442169908,977.0
20210619,9.404,117031.0,117583.0,22.3,17.5,27.4,0.0,0.0,3.7,1.8,74.0,0.0,0.0,84,74533.0,76.36577868852459,976.0
20210620,9.088,80211.0,82500.0,22.9,17.6,29.0,0.0,0.0,6.8,2.8,73.3,0.0,0.0,84,53543.0,54.97227926078029,974.0
20210621,10.588,174332.0,176932.0,23.6,19.2,28.5,0.0,0.0,4.6,2.2,67.0,0.0,0.0,84,102076.0,104.2655771195097,979.0
20210622,9.138,175082.0,177588.0,22.8,19.7,28.6,2.08,0.0,7.8,2.1,67.9,0.0,0.0,84,101923.0,104.2157464212679,978.0
20210623,9.306,175759.0,178166.0,22.4,18.8,27.9,0.67,7.5,6.0,2.4,70.5,0.0,0.0,84,102708.0,105.12589559877176,977.0
20210624,10.142,177509.0,180023.0,23.0,18.5,28.0,0.0,0.0,4.4,1.9,71.1,0.0,0.0,84,104246.0,106.48212461695609,979.0
20210625,10.478,181628.0,183952.0,24.1,19.5,29.5,0.0,0.0,4.7,2.0,69.0,0.0,0.0,84,106779.0,108.95816326530613,980.0
20210626,8.24,110485.0,110588.0,22.8,19.9,26.7,11.42,4.5,3.4,1.8,78.5,0.0,0.0,84,72191.0,73.89048106448311,977.0
20210627,7.27,78726.0,81331.0,24.5,19.8,30.8,3.42,38.2,7.8,2.0,72.1,0.0,0.0,84,52631.0,54.14711934156379,972.0
20210628,8.712,168383.0,171027.0,23.7,21.0,29.2,1.67,0.1,4.1,1.9,76.4,0.0,0.0,84,99863.0,102.3186475409836,976.0
20210629,7.896,175677.0,177740.0,23.9,21.3,28.4,1.67,8.0,4.1,1.8,78.6,0.0,0.0,84,102971.0,104.96534148827728,981.0
20210630,8.68,174627.0,176981.0,24.3,21.0,28.8,1.35,6.0,3.6,1.3,77.9,0.0,0.0,84,104504.0,107.07377049180327,976.0
20210701,9.878,175522.0,178284.0,26.3,21.4,31.0,0.0,0.0,4.1,1.8,70.9,0.0,0.0,84,105521.0,108.1157786885246,976.0
20210702,10.24,180611.0,182592.0,27.1,23.6,31.8,0.0,0.0,3.5,2.3,64.1,0.0,0.0,84,107099.0,109.5081799591002,978.0
20210703,3.466,102098.0,102549.0,22.6,19.6,25.7,9.42,60.0,5.9,3.6,80.0,0.0,0.0,84,68000.0,69.67213114754098,976.0
20210704,2.656,65985.0,67231.0,21.4,19.8,23.1,18.33,21.4,4.9,2.3,96.8,0.0,0.0,84,45507.0,46.86611740473739,971.0
20210705,9.598,170592.0,173086.0,23.3,20.1,26.9,0.0,0.0,3.5,1.4,80.3,0.0,0.0,84,102010.0,104.5184426229508,976.0
20210706,10.016,173882.0,176516.0,25.3,21.0,30.1,0.0,0.0,3.7,1.6,73.4,0.0,0.0,84,104032.0,106.2635342185904,979.0
20210707,8.664,170139.0,172119.0,26.4,23.9,29.1,4.67,12.7,3.3,1.5,78.5,0.0,0.0,84,102739.0,105.05010224948876,978.0
20210708,8.574,164556.0,166989.0,26.0,23.8,29.8,2.0,2.9,4.7,2.0,81.6,0.0,0.0,84,100021.0,102.1664964249234,979.0
20210709,9.606,163846.0,165191.0,25.5,23.6,29.2,0.25,0.0,4.2,1.9,77.3,0.0,0.0,84,99441.0,101.4704081632653,980.0
20210710,7.918,90021.0,89963.0,25.9,23.1,29.2,2.8,0.5,5.4,2.4,80.4,0.0,0.0,84,65143.0,66.95066803699898,973.0
20210711,6.498,59525.0,60751.0,25.7,24.1,27.5,5.17,0.4,4.8,2.2,86.8,0.0,0.0,84,43552.0,45.22533748701973,963.0
20210712,8.818,145597.0,148131.0,28.1,23.8,32.5,0.0,0.0,3.1,1.6,75.1,0.0,0.0,84,91532.0,94.1687242798354,972.0
20210713,9.114,146782.0,148892.0,28.8,26.3,31.5,0.0,0.0,3.7,1.7,76.1,0.0,0.0,84,92495.0,94.86666666666666,975.0
20210714,8.882,145852.0,147961.0,29.7,26.1,33.5,0.0,0.0,4.2,2.2,71.4,0.0,0.0,84,92331.0,94.69846153846154,975.0
20210715,6.86,143364.0,145221.0,29.1,25.9,34.5,2.07,0.0,4.6,2.1,71.1,0.0,0.0,84,90031.0,92.52929085303188,973.0
20210716,8.146,145903.0,147385.0,28.8,24.2,35.2,0.0,0.0,7.4,2.2,68.4,0.0,0.0,84,92842.0,95.125,976.0
20210717,8.11,82477.0,81792.0,29.1,24.7,32.8,0.17,0.0,4.2,2.3,63.1,0.0,0.0,84,62200.0,64.25619834710744,968.0
20210718,7.598,55797.0,57839.0,29.6,25.7,34.1,0.0,0.0,4.2,2.1,62.5,0.0,0.0,84,42035.0,43.29042224510813,971.0
20210719,7.394,143124.0,145434.0,26.4,24.0,30.5,5.0,67.4,4.9,1.9,80.1,0.0,0.0,84,89960.0,92.26666666666668,975.0
20210720,9.484,147379.0,149287.0,27.9,23.6,31.8,0.83,0.0,3.6,1.5,75.8,0.0,0.0,84,93303.0,95.89208633093526,973.0
20210721,8.692,145667.0,148130.0,30.5,25.3,35.3,0.0,0.0,3.0,1.7,64.0,0.0,0.0,84,93476.0,95.77459016393442,976.0
20210722,8.572,143790.0,146109.0,31.2,26.5,35.9,0.0,0.0,3.7,2.0,59.8,0.0,0.0,84,92401.0,94.7702564102564,975.0
20210723,8.572,146511.0,148021.0,31.2,27.2,35.8,0.0,0.0,3.6,1.8,61.8,0.0,0.0,84,94471.0,96.5961145194274,978.0
20210724,7.182,81158.0,81311.0,31.7,26.9,36.5,0.0,0.0,4.2,1.7,57.4,0.0,0.0,84,61061.0,62.69096509240247,974.0
20210725,6.104,54025.0,55332.0,31.5,27.2,35.9,0.0,0.0,4.4,2.0,55.8,0.0,0.0,84,40341.0,41.63157894736842,969.0
20210726,8.53,143026.0,145684.0,31.2,27.4,35.4,0.0,0.0,4.3,2.4,54.9,0.0,0.0,84,92238.0,94.89506172839506,972.0
20210727,8.398,144033.0,146123.0,31.1,27.8,35.7,0.0,0.0,4.6,2.1,60.5,0.0,0.0,84,92893.0,94.98261758691208,978.0
20210728,8.128,143851.0,146007.0,30.4,27.1,34.7,1.33,0.0,4.9,1.9,67.4,0.0,0.0,84,92495.0,94.67246673490276,977.0
20210729,8.228,140998.0,143212.0,29.6,27.0,33.3,0.0,0.0,3.9,2.0,69.9,0.0,0.0,84,90960.0,93.1967213114754,976.0
20210730,9.006,143709.0,144583.0,30.5,25.8,35.4,0.0,0.0,4.1,2.1,63.1,0.0,0.0,84,92061.0,94.51848049281314,974.0
20210731,6.836,79835.0,79899.0,29.8,26.8,34.3,2.75,3.0,4.3,2.5,69.9,0.0,0.0,84,60593.0,62.27440904419322,973.0
20210801,3.226,54100.0,55640.0,27.1,25.1,28.8,13.42,21.0,4.7,1.3,81.8,0.0,0.0,84,41107.0,42.509824198552224,967.0
20210802,6.814,134628.0,137076.0,26.5,25.0,28.6,6.92,1.7,3.4,1.6,82.6,0.0,0.0,84,87333.0,89.66427104722793,974.0
20210803,8.714,136750.0,139390.0,28.0,24.1,31.4,0.35,0.0,5.5,1.8,76.9,0.0,0.0,84,88887.0,91.25975359342917,974.0
20210804,8.538,138922.0,141093.0,28.9,26.3,33.2,0.0,0.0,4.3,2.0,70.6,0.0,0.0,84,90394.0,92.71179487179488,975.0
20210805,8.798,142495.0,145008.0,29.4,25.6,33.7,0.0,0.0,4.1,2.1,68.1,0.0,0.0,84,92310.0,94.38650306748468,978.0
20210806,8.77,143143.0,144995.0,28.1,26.0,32.2,0.0,0.0,8.3,2.1,68.4,0.0,0.0,84,92227.0,94.59179487179487,975.0
20210807,8.158,85602.0,86345.0,28.0,23.4,32.3,0.0,0.0,4.0,2.1,65.0,0.0,0.0,84,63561.0,65.19076923076923,975.0
20210808,6.138,57388.0,59312.0,26.8,24.4,32.1,4.58,12.7,4.3,1.7,74.8,0.0,0.0,84,41546.0,43.09751037344398,964.0
20210809,9.516,143347.0,146031.0,28.3,23.3,33.6,0.0,0.0,4.8,2.3,62.4,0.0,0.0,84,92581.0,95.05236139630392,974.0
20210810,9.888,147560.0,150166.0,27.7,24.3,32.2,0.0,0.0,4.4,2.3,62.5,0.0,0.0,84,94271.0,96.68820512820513,975.0
20210811,9.8,147607.0,150128.0,27.4,24.1,31.6,1.25,0.0,3.9,2.0,70.3,0.0,0.0,84,93610.0,95.91188524590164,976.0
20210812,6.854,146515.0,148730.0,26.8,24.0,31.7,1.08,0.0,4.6,1.8,67.1,0.0,0.0,84,91866.0,94.41521068859198,973.0
20210813,10.498,148826.0,150090.0,26.6,23.4,30.1,0.0,0.0,3.5,2.0,70.4,0.0,0.0,84,93998.0,96.21084953940634,977.0
20210814,10.478,87627.0,87167.0,26.1,23.4,30.5,0.0,0.0,4.8,3.0,63.9,0.0,0.0,84,64012.0,65.99175257731959,970.0
20210815,10.808,63270.0,64664.0,26.9,21.7,32.4,0.0,0.0,3.7,2.3,59.6,0.0,0.0,84,46548.0,48.18633540372671,966.0
20210816,10.612,82886.0,85723.0,27.3,22.5,32.8,0.92,0.0,3.7,2.3,61.1,0.0,0.0,84,61206.0,63.09896907216495,970.0
20210817,5.884,150151.0,153215.0,25.9,21.9,31.3,4.67,9.3,4.6,2.4,65.0,0.0,0.0,84,97003.0,99.90010298661174,971.0
20210818,9.394,150765.0,153669.0,24.3,20.6,31.0,3.97,5.6,5.4,2.8,69.6,0.0,0.0,84,96490.0,98.96410256410256,975.0
20210819,11.096,152741.0,155320.0,26.0,21.0,31.5,0.0,0.0,4.0,2.6,57.1,0.0,0.0,84,96146.0,98.61128205128205,975.0
20210820,10.568,154517.0,156333.0,26.6,22.6,30.7,0.58,0.0,5.1,2.3,63.6,0.0,0.0,84,97926.0,100.33401639344262,976.0
20210821,3.032,82702.0,82759.0,23.8,21.0,25.5,11.33,62.8,6.7,2.7,88.1,0.0,0.27,84,58976.0,60.55030800821356,974.0
20210822,10.098,65218.0,67048.0,24.4,22.4,27.0,1.0,0.0,4.4,2.1,81.5,0.0,0.0,84,47164.0,48.47276464542652,973.0
20210823,3.37,150489.0,152873.0,22.4,21.0,24.0,11.33,7.4,3.3,2.0,89.3,0.0,0.0,84,95004.0,97.5400410677618,974.0
20210824,3.06,149658.0,152187.0,23.4,21.1,26.4,12.58,10.5,6.1,2.9,93.6,0.0,0.0,84,95225.0,97.86742034943474,973.0
20210825,8.876,156469.0,158545.0,25.0,23.5,27.3,4.25,0.3,3.8,1.8,85.5,0.0,0.0,84,99221.0,101.7651282051282,975.0
20210826,9.048,155320.0,157171.0,25.5,22.9,27.9,1.17,0.7,5.0,2.5,84.9,0.0,0.0,84,99450.0,102.20966084275436,973.0
20210827,6.282,154748.0,156111.0,22.4,20.4,25.5,10.38,0.9,3.2,1.3,83.5,0.0,0.0,84,97347.0,99.84307692307692,975.0
20210828,10.81,97308.0,97949.0,23.6,19.7,28.2,0.0,0.0,3.9,1.8,80.4,0.0,0.0,84,69500.0,71.64948453608247,970.0
20210829,10.344,68864.0,70922.0,23.7,21.9,26.3,3.17,0.9,3.4,1.6,82.6,0.0,0.0,84,48726.0,50.18125643666323,971.0
20210830,10.778,154614.0,156837.0,24.2,21.2,27.7,1.17,0.0,2.9,1.4,77.5,0.0,0.0,84,97294.0,99.99383350462487,973.0
20210831,1.93,152452.0,155252.0,20.5,18.1,23.1,16.55,77.4,4.9,2.3,93.3,0.0,0.0,84,94957.0,97.19242579324462,977.0
20210901,8.758,155517.0,157742.0,21.4,18.5,23.9,4.08,0.8,4.7,2.9,83.1,0.0,0.0,84,96461.0,98.93435897435896,975.0
20210902,11.166,156983.0,159002.0,23.5,20.7,26.7,0.0,0.0,3.4,2.1,70.3,0.0,0.0,84,97150.0,99.8458376156218,973.0
20210903,11.992,163223.0,164786.0,24.3,20.6,29.2,0.0,0.0,4.0,2.4,60.3,0.0,0.0,84,100740.0,103.42915811088297,974.0
20210904,13.366,103290.0,104471.0,23.2,18.5,28.6,0.0,0.0,3.7,2.7,57.0,0.0,0.0,84,72244.0,74.02049180327869,976.0
20210905,12.248,72653.0,74927.0,23.1,19.4,27.3,0.0,0.0,4.9,3.2,61.1,0.0,0.0,84,50815.0,52.60351966873706,966.0
20210906,5.524,157827.0,160486.0,22.3,18.0,26.4,9.17,12.0,5.5,3.2,70.1,0.0,0.0,84,100043.0,102.92489711934157,972.0
20210907,1.168,152997.0,154534.0,19.6,17.6,20.9,22.58,29.6,4.4,2.3,98.1,0.0,0.0,84,95443.0,98.39484536082476,970.0
20210908,10.842,162841.0,165151.0,22.2,19.0,26.9,6.67,1.6,4.2,1.7,81.3,0.0,0.0,84,101441.0,103.82906857727738,977.0
20210909,11.394,161685.0,163348.0,23.5,19.1,29.1,0.0,0.0,3.0,1.5,76.5,0.0,0.0,84,100498.0,103.0748717948718,975.0
20210910,10.928,165801.0,167986.0,23.6,19.5,28.9,0.0,0.0,4.3,1.9,76.0,0.0,0.0,84,102160.0,104.67213114754098,976.0
20210911,11.072,110033.0,111447.0,24.0,19.9,29.4,0.0,0.0,5.6,1.7,73.1,0.0,0.0,84,74054.0,76.10894141829394,973.0
20210912,10.448,77519.0,79916.0,24.2,19.2,29.8,0.0,0.0,4.4,1.8,64.6,0.0,0.0,84,53631.0,55.4612202688728,967.0
20210913,10.046,159695.0,161912.0,24.8,20.8,30.3,0.0,0.0,3.9,2.4,67.1,0.0,0.0,84,101262.0,103.64585465711362,977.0
20210914,10.742,161594.0,164214.0,24.6,20.0,29.5,0.0,0.0,5.6,2.6,63.3,0.0,0.0,84,101468.0,104.0697435897436,975.0
20210915,10.844,166571.0,169140.0,23.6,19.5,28.9,0.0,0.0,5.9,3.6,57.5,0.0,0.0,84,103460.0,105.89559877175026,977.0
20210916,11.038,165875.0,167588.0,22.9,18.0,27.3,0.0,0.0,4.6,2.6,61.1,0.0,0.0,84,104216.0,106.66939611054248,977.0
20210917,11.398,167677.0,167544.0,23.5,20.5,28.2,0.0,0.0,5.8,3.0,61.4,0.0,0.0,84,105589.0,108.51901336073998,973.0
20210918,10.364,94509.0,91934.0,23.9,18.9,29.8,0.0,0.0,4.0,1.6,65.1,0.0,0.0,84,69446.0,71.15368852459017,976.0
20210919,8.89,66522.0,64636.0,23.7,20.8,27.8,0.0,0.0,3.0,1.9,62.9,0.0,0.0,84,50252.0,52.18276220145379,963.0
20210920,8.55,51770.0,50985.0,23.7,19.0,28.4,0.0,0.0,6.2,2.7,63.6,0.0,0.0,84,39892.0,41.38174273858921,964.0
20210921,6.538,38823.0,41937.0,22.0,17.4,26.2,9.58,68.1,7.1,2.9,85.1,0.0,0.0,84,30718.0,31.93139293139293,962.0
20210922,10.414,60666.0,66332.0,20.2,16.8,24.3,2.0,4.5,6.2,2.7,79.0,0.0,0.0,84,43275.0,44.84455958549223,965.0
20210923,11.342,148059.0,151838.0,20.9,16.9,25.9,0.0,0.0,6.5,2.4,67.3,0.0,0.0,84,92836.0,95.51028806584362,972.0
20210924,11.148,159895.0,162480.0,21.8,16.7,26.9,0.0,0.0,3.8,2.2,67.5,0.0,0.0,84,98843.0,101.48151950718686,974.0
20210925,11.39,99489.0,100992.0,21.2,18.7,23.1,0.0,0.0,3.5,2.3,72.6,0.0,0.0,84,68702.0,70.82680412371134,970.0
20210926,11.944,71375.0,73010.0,22.6,18.4,27.3,0.0,0.0,3.6,2.3,63.0,0.0,0.0,84,49972.0,51.57069143446852,969.0
20210927,9.308,160272.0,162464.0,21.6,18.7,25.0,5.67,0.0,3.7,2.4,66.0,0.0,0.0,84,98795.0,101.1207778915046,977.0
20210928,5.798,161314.0,163592.0,21.5,19.6,24.4,9.28,1.3,3.7,2.2,75.1,0.0,0.0,84,99474.0,101.92008196721312,976.0
20210929,4.494,157529.0,159694.0,20.2,17.8,21.4,12.25,13.1,4.4,1.7,93.5,0.0,0.0,84,97386.0,99.78073770491804,976.0
20210930,10.772,162153.0,165068.0,20.3,16.0,25.9,0.0,0.0,3.3,1.5,83.9,0.0,0.0,84,98539.0,101.06564102564104,975.0
20211001,10.164,167645.0,169812.0,21.1,16.9,27.5,2.17,13.3,10.6,2.4,75.8,0.0,0.0,84,101298.0,103.8953846153846,975.0
20211002,11.63,106241.0,106412.0,20.7,16.4,26.6,0.0,0.0,3.3,1.6,77.1,0.0,0.0,84,71296.0,73.50103092783505,970.0
20211003,11.87,79295.0,81101.0,22.3,17.1,28.8,0.0,0.0,4.5,1.9,69.5,0.0,0.0,84,53732.0,55.22302158273381,973.0
20211004,5.756,87117.0,88975.0,22.9,19.2,25.6,6.17,3.6,6.1,2.9,81.0,0.0,0.0,84,62108.0,64.09494324045407,969.0
20211005,8.228,162708.0,165375.0,23.6,21.7,26.5,2.92,0.0,6.2,3.3,82.4,0.0,0.0,84,100114.0,102.47082906857727,977.0
20211006,5.316,162099.0,164480.0,18.8,17.9,21.7,11.92,6.4,4.3,2.8,91.5,0.0,0.0,84,99032.0,101.4672131147541,976.0
20211007,8.07,162983.0,165032.0,19.4,17.9,21.9,6.08,4.6,4.0,1.9,85.5,0.0,0.0,84,99401.0,102.05441478439424,974.0
20211008,5.146,166389.0,167782.0,18.8,17.5,20.0,8.58,3.5,2.9,1.7,91.3,0.0,0.0,84,100335.0,102.5920245398773,978.0
20211009,10.142,100964.0,100911.0,20.9,18.5,24.1,3.5,0.4,3.7,2.3,83.5,0.0,0.0,84,65007.0,66.8108941418294,973.0
20211010,2.844,72023.0,73072.0,19.9,14.9,24.3,13.33,14.2,4.7,2.2,89.0,0.0,0.0,84,46517.0,47.95567010309279,970.0
20211011,10.058,91745.0,94211.0,15.2,12.6,17.8,4.83,0.3,6.0,2.2,78.6,0.0,0.0,84,64074.0,65.91975308641975,972.0
20211012,9.9,165254.0,167565.0,17.9,15.8,21.3,0.0,0.0,5.9,3.3,67.1,0.0,0.0,84,99231.0,101.87987679671458,974.0
20211013,10.528,168549.0,170848.0,19.6,14.9,25.2,0.0,0.0,4.1,2.4,66.6,0.0,0.0,84,100996.0,103.69199178644764,974.0
20211014,10.588,166436.0,168628.0,19.7,17.4,23.9,0.0,0.0,4.2,2.0,73.6,0.0,0.0,84,99921.0,102.2732855680655,977.0
20211015,9.022,169368.0,170836.0,19.0,17.0,21.4,7.83,0.0,3.8,2.1,74.4,0.0,0.0,84,101764.0,104.26639344262296,976.0
20211016,5.672,110814.0,110573.0,10.7,4.2,18.1,2.17,0.0,5.7,3.4,47.5,0.0,0.0,84,72048.0,74.19979402677652,971.0
20211017,5.07,74707.0,75930.0,5.6,1.3,10.8,0.0,0.0,7.1,2.9,37.4,0.0,0.0,84,49267.0,50.79072164948454,970.0
20211018,6.574,161432.0,164085.0,9.6,2.8,16.1,4.08,5.6,3.6,2.0,60.4,0.0,0.0,84,97694.0,100.4049331963001,973.0
20211019,7.564,163828.0,166486.0,10.9,7.1,15.0,2.75,4.4,5.4,2.4,72.8,0.0,0.0,84,97480.0,99.97948717948718,975.0
20211020,8.328,170495.0,172676.0,9.5,4.6,15.8,0.0,0.0,3.7,1.7,64.9,0.0,0.0,84,99699.0,102.0460593654043,977.0
20211021,8.352,169867.0,171433.0,9.8,4.9,16.2,0.0,0.0,3.6,1.7,64.1,0.0,0.0,84,98786.0,101.11156601842374,977.0
20211022,8.796,172917.0,174443.0,10.8,5.2,17.2,0.0,0.0,4.9,1.8,58.4,0.0,0.0,84,101475.0,103.75766871165644,978.0
20211023,8.388,115631.0,115394.0,11.4,5.7,18.4,0.0,0.0,3.4,1.6,57.3,0.0,0.0,84,73137.0,75.24382716049382,972.0
20211024,7.938,79652.0,81600.0,11.4,6.0,18.1,0.0,0.0,3.2,1.7,63.1,0.0,0.0,84,51817.0,53.091188524590166,976.0
20211025,8.792,168204.0,170622.0,11.7,6.3,17.6,0.0,0.0,3.5,1.9,64.5,0.0,0.0,84,97854.0,100.15762538382803,977.0
20211026,9.322,171929.0,173685.0,13.0,7.7,19.0,0.0,0.0,3.0,1.7,74.5,0.0,0.0,84,99403.0,102.2664609053498,972.0
20211027,9.206,174874.0,176945.0,13.4,9.8,18.1,0.75,0.0,4.0,2.2,63.4,0.0,0.0,84,100798.0,103.06543967280165,978.0
20211028,9.458,173095.0,175231.0,12.7,7.1,20.0,0.0,0.0,3.7,1.4,54.6,0.0,0.0,84,100173.0,102.42638036809817,978.0
20211029,9.466,177247.0,179339.0,14.6,10.5,20.6,0.0,0.0,3.7,2.0,55.9,0.0,0.0,84,101884.0,104.06945863125638,979.0
20211030,8.63,120943.0,120533.0,13.8,11.0,18.0,0.0,0.0,3.1,1.6,62.4,0.0,0.0,84,75172.0,77.02049180327869,976.0
20211031,7.942,85642.0,87732.0,14.1,9.2,20.3,0.58,0.7,3.9,1.6,73.3,0.0,0.0,84,55426.0,56.61491317671093,979.0
20211101,9.08,169349.0,169349.0,12.9,10.3,16.9,0.0,0.0,4.0,1.9,77.3,0.0,0.0,84,99036.0,101.05714285714286,980.0
20211102,9.804,174226.0,174226.0,11.5,7.9,16.9,0.0,0.0,3.5,1.7,76.6,0.0,0.0,84,100240.0,102.28571428571428,980.0
20211103,9.726,175855.0,175855.0,12.1,7.6,17.1,0.0,0.0,3.7,1.5,71.1,0.0,0.0,84,102155.0,104.1335372069317,981.0
20211104,9.412,176126.0,176126.0,12.1,8.4,16.3,0.25,0.0,2.7,1.3,80.4,0.0,0.0,84,100514.0,102.77505112474438,978.0
20211105,9.834,181957.0,181957.0,13.0,7.8,20.2,0.0,0.0,2.7,1.5,68.5,0.0,0.0,84,103984.0,106.1061224489796,980.0
20211106,9.206,124776.0,124776.0,14.1,8.8,21.3,0.0,0.0,2.8,1.6,61.1,0.0,0.0,84,76351.0,77.82976554536188,981.0
20211107,9.008,90188.0,90188.0,15.3,9.7,21.3,0.0,0.0,4.9,2.1,57.5,0.0,0.0,84,56431.0,57.58265306122449,980.0
20211108,1.216,163642.0,163642.0,8.6,4.5,15.5,18.5,25.7,9.3,3.2,82.1,0.0,0.0,84,97880.0,100.08179959100204,978.0
20211109,2.766,172542.0,172542.0,4.9,3.0,6.5,11.08,2.0,5.1,2.4,80.3,0.0,0.0,84,100324.0,102.47599591419817,979.0
20211110,5.61,179387.0,179387.0,4.2,0.7,7.7,4.58,0.3,5.7,2.5,73.4,0.0,0.0,84,103011.0,105.22063329928498,979.0
20211111,6.498,179015.0,179015.0,5.3,2.1,9.7,0.17,0.0,6.8,2.9,60.6,0.0,0.0,84,100696.0,102.64627930682975,981.0
20211112,6.676,180653.0,180653.0,4.5,1.3,8.6,0.0,0.0,5.8,2.6,55.4,0.0,0.0,84,102081.0,103.9521384928717,982.0
20211113,6.74,119434.0,119434.0,7.3,0.5,13.4,0.0,0.0,3.3,1.5,66.1,0.0,0.0,84,72968.0,74.53319713993871,979.0
20211114,6.85,83293.0,83293.0,11.3,7.8,16.4,0.0,0.0,5.7,2.2,69.8,0.0,0.0,84,52448.0,53.682702149437056,977.0
20211115,7.818,168979.0,168979.0,10.1,5.8,15.7,0.0,0.0,3.2,1.6,71.3,0.0,0.0,84,96826.0,98.80204081632652,980.0
20211116,7.834,175039.0,175039.0,8.5,4.4,13.6,0.0,0.0,4.4,1.9,65.5,0.0,0.0,84,98413.0,100.21690427698574,982.0
20211117,7.586,179069.0,179069.0,7.5,2.7,12.5,0.0,0.0,3.4,1.6,64.1,0.0,0.0,84,102634.0,104.62181447502547,981.0
20211118,7.85,174516.0,174516.0,11.9,7.7,16.2,2.08,0.0,5.5,2.4,70.8,0.0,0.0,84,98387.0,100.29255861365954,981.0
20211119,8.346,180665.0,180665.0,12.9,10.2,16.7,0.0,0.0,3.6,1.9,84.8,0.0,0.0,84,101438.0,103.29735234215886,982.0
20211120,6.042,120789.0,120789.0,10.4,6.8,15.6,0.0,0.0,3.0,1.6,77.0,0.0,0.0,84,72998.0,74.48775510204082,980.0
20211121,4.728,84186.0,84186.0,10.4,7.6,13.1,2.92,5.9,7.9,1.9,74.4,0.0,0.0,84,52189.0,53.417604912998975,977.0
20211122,5.058,170943.0,170943.0,2.7,-0.6,7.5,2.92,1.3,7.3,4.1,61.8,0.0,0.0,84,99873.0,102.0153217568948,979.0
20211123,4.918,175009.0,175009.0,-0.6,-3.7,2.3,0.0,0.0,5.5,3.2,60.9,0.0,0.0,84,100921.0,102.98061224489796,980.0
20211124,6.166,176840.0,176840.0,4.1,-2.6,9.1,0.17,0.0,4.4,1.9,64.3,0.0,0.0,84,101822.0,103.68839103869654,982.0
20211125,6.7,177923.0,177923.0,5.7,2.6,9.9,0.0,0.0,4.7,2.2,55.0,0.0,0.0,84,103170.0,105.061099796334,982.0
