일시,중랑구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20210514,7.266,136372.0,131588.0,24.1,18.0,30.8,0.0,0.0,4.3,1.7,60.3,0.0,0.0,90,134648.0,96.52186379928315,1395.0
20210515,2.36,93558.0,90157.0,22.1,20.8,26.2,14.0,15.0,3.6,1.7,79.5,0.0,0.0,90,94202.0,67.72250179726815,1391.0
20210516,0.17,55611.0,54663.0,18.4,14.8,20.8,24.0,66.9,4.4,2.5,97.6,0.0,0.0,90,59817.0,43.251626898047725,1383.0
20210517,3.494,126991.0,122192.0,15.3,14.2,16.7,13.83,3.1,3.1,1.6,93.0,0.0,0.0,90,126993.0,91.42764578833692,1389.0
20210518,7.142,137233.0,131143.0,17.9,13.6,24.5,0.0,0.0,4.5,1.7,70.5,0.0,0.0,90,133476.0,95.27194860813704,1401.0
20210519,7.38,88748.0,85143.0,19.9,12.4,26.6,0.0,0.0,4.4,1.8,52.3,0.0,0.0,90,90069.0,64.75125808770669,1391.0
20210520,3.78,129362.0,124769.0,18.7,15.6,22.9,11.15,0.9,6.2,2.5,59.8,0.0,0.0,90,129924.0,93.4705035971223,1390.0
20210521,4.358,133561.0,128532.0,16.0,14.2,18.2,15.17,6.9,4.2,1.7,86.5,0.0,0.0,90,130899.0,93.76719197707736,1396.0
20210522,7.338,101048.0,96412.0,18.6,13.8,23.8,0.92,0.2,6.2,2.5,69.3,0.0,0.0,90,98714.0,71.22222222222223,1386.0
20210523,6.908,70656.0,67733.0,19.5,14.3,25.1,0.0,0.0,4.8,1.7,64.4,0.0,0.0,90,70121.0,50.849166062364034,1379.0
20210524,6.782,131053.0,126159.0,19.4,16.4,24.5,0.0,0.0,5.6,2.7,61.0,0.0,0.0,90,129277.0,92.47281831187412,1398.0
20210525,5.212,131182.0,125997.0,15.3,11.9,19.3,4.58,8.3,7.4,3.2,72.3,0.0,0.0,90,130640.0,93.51467430207587,1397.0
20210526,6.392,133365.0,128361.0,18.0,11.5,23.0,0.67,0.0,6.5,2.9,58.5,0.0,0.0,90,131399.0,94.32806891600862,1393.0
20210527,4.508,127240.0,122778.0,15.8,13.9,18.7,5.92,8.9,5.2,2.8,83.0,0.0,0.0,90,127689.0,91.33690987124464,1398.0
20210528,4.866,130249.0,125151.0,15.3,12.4,19.7,7.83,12.3,5.0,2.6,86.0,0.0,0.0,90,130164.0,92.77548111190306,1403.0
20210529,3.418,95256.0,90705.0,15.4,12.8,19.1,8.42,0.3,3.7,2.2,79.8,0.0,0.0,90,94845.0,68.08686288585785,1393.0
20210530,5.222,71055.0,68493.0,18.4,10.8,26.3,4.0,18.1,7.6,2.1,73.0,0.0,0.0,90,71783.0,51.90383224873464,1383.0
20210531,6.344,128453.0,123511.0,19.9,16.5,23.8,2.5,4.0,3.5,1.8,78.9,0.0,0.0,90,128049.0,91.79139784946236,1395.0
20210601,6.006,129554.0,124806.0,20.2,15.9,23.9,4.42,3.2,5.4,2.2,74.6,0.0,0.0,90,129879.0,92.90343347639484,1398.0
20210602,7.174,130578.0,125846.0,23.2,16.6,29.7,0.0,0.0,4.5,2.1,64.4,0.0,0.0,90,130070.0,92.90714285714286,1400.0
20210603,2.174,124809.0,120947.0,19.1,14.6,22.7,12.17,18.1,7.5,1.8,80.8,0.0,0.0,90,125821.0,89.93638313080773,1399.0
20210604,6.778,135098.0,129108.0,18.5,13.3,23.6,0.0,0.0,6.0,2.9,69.4,0.0,0.0,90,132682.0,94.6376604850214,1402.0
20210605,7.19,98533.0,93747.0,20.8,17.0,25.7,0.0,0.0,5.5,3.3,68.1,0.0,0.0,90,99369.0,71.23225806451613,1395.0
20210606,6.596,68417.0,66473.0,23.0,18.4,28.2,0.0,0.0,3.8,2.2,69.6,0.0,0.0,90,69943.0,50.53684971098266,1384.0
20210607,6.344,127290.0,123008.0,21.1,19.4,24.0,3.58,0.0,3.3,1.7,71.5,0.0,0.0,90,126492.0,90.6752688172043,1395.0
20210608,6.996,130502.0,125473.0,23.6,18.8,29.5,0.92,0.1,3.6,1.7,69.6,0.0,0.0,90,130051.0,93.22652329749104,1395.0
20210609,6.878,129839.0,125029.0,25.8,19.5,31.6,0.0,0.0,3.4,1.6,59.1,0.0,0.0,90,130936.0,93.3922967189729,1402.0
20210610,4.208,129225.0,125236.0,24.9,20.5,29.8,6.67,6.1,5.4,2.2,68.5,0.0,0.0,90,131642.0,93.8289379900214,1403.0
20210611,6.212,129551.0,124139.0,21.5,19.9,24.4,4.17,4.6,5.7,2.8,84.5,0.0,0.0,90,130822.0,93.31098430813124,1402.0
20210612,6.686,95348.0,90676.0,24.2,18.2,30.2,0.0,0.0,3.9,1.8,74.6,0.0,0.0,90,98965.0,71.14665708123653,1391.0
20210613,6.01,66201.0,63824.0,24.8,20.9,29.7,0.0,0.0,4.3,2.0,72.6,0.0,0.0,90,68743.0,49.52665706051873,1388.0
20210614,6.864,129051.0,124391.0,24.8,18.9,30.2,0.0,0.0,4.0,2.1,68.8,0.0,0.0,90,132763.0,94.89849892780558,1399.0
20210615,5.356,128305.0,123808.0,22.5,21.5,25.3,7.92,1.9,3.9,2.3,79.1,0.0,0.0,90,131366.0,93.89992852037167,1399.0
20210616,7.472,132044.0,127387.0,24.3,20.3,28.9,0.0,0.0,5.7,3.6,59.9,0.0,0.0,90,136324.0,97.16607270135424,1403.0
20210617,6.448,130979.0,125978.0,21.9,19.6,25.0,4.25,0.0,3.6,2.4,71.4,0.0,0.0,90,133138.0,95.09857142857145,1400.0
20210618,4.922,130888.0,125782.0,20.0,19.0,21.4,12.0,6.3,3.8,2.5,92.1,0.0,0.0,90,133171.0,94.98644793152638,1402.0
20210619,6.9,98308.0,93578.0,22.3,17.5,27.4,0.0,0.0,3.7,1.8,74.0,0.0,0.0,90,98066.0,70.50035945363048,1391.0
20210620,6.606,69109.0,67033.0,22.9,17.6,29.0,0.0,0.0,6.8,2.8,73.3,0.0,0.0,90,72570.0,52.3971119133574,1385.0
20210621,7.342,129893.0,125432.0,23.6,19.2,28.5,0.0,0.0,4.6,2.2,67.0,0.0,0.0,90,130652.0,93.59025787965616,1396.0
20210622,5.956,131811.0,127134.0,22.8,19.7,28.6,2.08,0.0,7.8,2.1,67.9,0.0,0.0,90,131676.0,94.05428571428573,1400.0
20210623,7.314,131733.0,126995.0,22.4,18.8,27.9,0.67,7.5,6.0,2.4,70.5,0.0,0.0,90,131525.0,94.14817465998568,1397.0
20210624,6.054,132224.0,127181.0,23.0,18.5,28.0,0.0,0.0,4.4,1.9,71.1,0.0,0.0,90,131797.0,93.93941553813258,1403.0
20210625,7.688,136418.0,130397.0,24.1,19.5,29.5,0.0,0.0,4.7,2.0,69.0,0.0,0.0,90,135649.0,96.41009239516704,1407.0
20210626,5.744,94898.0,90416.0,22.8,19.9,26.7,11.42,4.5,3.4,1.8,78.5,0.0,0.0,90,97678.0,70.22142343637671,1391.0
20210627,5.534,70181.0,68038.0,24.5,19.8,30.8,3.42,38.2,7.8,2.0,72.1,0.0,0.0,90,71761.0,51.73828406633021,1387.0
20210628,5.386,129768.0,124956.0,23.7,21.0,29.2,1.67,0.1,4.1,1.9,76.4,0.0,0.0,90,132299.0,94.70221904080172,1397.0
20210629,5.316,131079.0,126190.0,23.9,21.3,28.4,1.67,8.0,4.1,1.8,78.6,0.0,0.0,90,132856.0,94.96497498213007,1399.0
20210630,6.032,130794.0,125767.0,24.3,21.0,28.8,1.35,6.0,3.6,1.3,77.9,0.0,0.0,90,134748.0,96.24857142857142,1400.0
20210701,7.548,131568.0,126364.0,26.3,21.4,31.0,0.0,0.0,4.1,1.8,70.9,0.0,0.0,90,135197.0,96.7766642806013,1397.0
20210702,7.346,135465.0,129898.0,27.1,23.6,31.8,0.0,0.0,3.5,2.3,64.1,0.0,0.0,90,138326.0,98.8749106504646,1399.0
20210703,2.946,88663.0,85085.0,22.6,19.6,25.7,9.42,60.0,5.9,3.6,80.0,0.0,0.0,90,91482.0,66.05198555956679,1385.0
20210704,1.906,58415.0,57226.0,21.4,19.8,23.1,18.33,21.4,4.9,2.3,96.8,0.0,0.0,90,63687.0,46.18346627991298,1379.0
20210705,7.206,131144.0,125990.0,23.3,20.1,26.9,0.0,0.0,3.5,1.4,80.3,0.0,0.0,90,132822.0,95.34960516870063,1393.0
20210706,7.572,132237.0,127588.0,25.3,21.0,30.1,0.0,0.0,3.7,1.6,73.4,0.0,0.0,90,135286.0,96.63285714285716,1400.0
20210707,6.56,128653.0,123848.0,26.4,23.9,29.1,4.67,12.7,3.3,1.5,78.5,0.0,0.0,90,133353.0,95.66212338593974,1394.0
20210708,6.062,124153.0,119737.0,26.0,23.8,29.8,2.0,2.9,4.7,2.0,81.6,0.0,0.0,90,129435.0,92.38758029978588,1401.0
20210709,6.972,126655.0,121598.0,25.5,23.6,29.2,0.25,0.0,4.2,1.9,77.3,0.0,0.0,90,131831.0,94.03067047075606,1402.0
20210710,6.406,83918.0,80475.0,25.9,23.1,29.2,2.8,0.5,5.4,2.4,80.4,0.0,0.0,90,93060.0,66.75753228120516,1394.0
20210711,3.962,55228.0,53954.0,25.7,24.1,27.5,5.17,0.4,4.8,2.2,86.8,0.0,0.0,90,60915.0,44.20537010159652,1378.0
20210712,6.936,116182.0,111887.0,28.1,23.8,32.5,0.0,0.0,3.1,1.6,75.1,0.0,0.0,90,122558.0,88.55346820809248,1384.0
20210713,6.914,115780.0,112121.0,28.8,26.3,31.5,0.0,0.0,3.7,1.7,76.1,0.0,0.0,90,123076.0,88.10021474588403,1397.0
20210714,6.888,114520.0,110412.0,29.7,26.1,33.5,0.0,0.0,4.2,2.2,71.4,0.0,0.0,90,121389.0,87.45605187319885,1388.0
20210715,4.718,112561.0,109308.0,29.1,25.9,34.5,2.07,0.0,4.6,2.1,71.1,0.0,0.0,90,116733.0,83.79971284996411,1393.0
20210716,6.276,114700.0,110561.0,28.8,24.2,35.2,0.0,0.0,7.4,2.2,68.4,0.0,0.0,90,122846.0,88.2514367816092,1392.0
20210717,5.978,76378.0,73566.0,29.1,24.7,32.8,0.17,0.0,4.2,2.3,63.1,0.0,0.0,90,85680.0,61.72910662824207,1388.0
20210718,5.528,52523.0,51267.0,29.6,25.7,34.1,0.0,0.0,4.2,2.1,62.5,0.0,0.0,90,59877.0,43.57860262008734,1374.0
20210719,5.996,112632.0,109271.0,26.4,24.0,30.5,5.0,67.4,4.9,1.9,80.1,0.0,0.0,90,119717.0,86.1893448524118,1389.0
20210720,6.76,115103.0,111458.0,27.9,23.6,31.8,0.83,0.0,3.6,1.5,75.8,0.0,0.0,90,122616.0,88.27645788336933,1389.0
20210721,6.192,113532.0,110313.0,30.5,25.3,35.3,0.0,0.0,3.0,1.7,64.0,0.0,0.0,90,122160.0,87.94816414686825,1389.0
20210722,6.094,111819.0,108234.0,31.2,26.5,35.9,0.0,0.0,3.7,2.0,59.8,0.0,0.0,90,119308.0,85.46418338108883,1396.0
20210723,6.14,114889.0,110862.0,31.2,27.2,35.8,0.0,0.0,3.6,1.8,61.8,0.0,0.0,90,122886.0,88.21679827709978,1393.0
20210724,5.478,76007.0,73102.0,31.7,26.9,36.5,0.0,0.0,4.2,1.7,57.4,0.0,0.0,90,85895.0,62.018050541516246,1385.0
20210725,4.578,51680.0,50420.0,31.5,27.2,35.9,0.0,0.0,4.4,2.0,55.8,0.0,0.0,90,56939.0,41.20043415340087,1382.0
20210726,5.934,111888.0,108571.0,31.2,27.4,35.4,0.0,0.0,4.3,2.4,54.9,0.0,0.0,90,120479.0,86.86301369863014,1387.0
20210727,6.18,111846.0,108738.0,31.1,27.8,35.7,0.0,0.0,4.6,2.1,60.5,0.0,0.0,90,119730.0,85.76647564469914,1396.0
20210728,6.222,111658.0,108317.0,30.4,27.1,34.7,1.33,0.0,4.9,1.9,67.4,0.0,0.0,90,119412.0,85.6,1395.0
20210729,5.944,110350.0,106621.0,29.6,27.0,33.3,0.0,0.0,3.9,2.0,69.9,0.0,0.0,90,117061.0,84.0955459770115,1392.0
20210730,6.306,112197.0,108300.0,30.5,25.8,35.4,0.0,0.0,4.1,2.1,63.1,0.0,0.0,90,119682.0,85.60944206008584,1398.0
20210731,5.36,73724.0,70552.0,29.8,26.8,34.3,2.75,3.0,4.3,2.5,69.9,0.0,0.0,90,83866.0,60.33525179856115,1390.0
20210801,2.726,50320.0,49460.0,27.1,25.1,28.8,13.42,21.0,4.7,1.3,81.8,0.0,0.0,90,58354.0,42.53206997084549,1372.0
20210802,5.278,105953.0,102947.0,26.5,25.0,28.6,6.92,1.7,3.4,1.6,82.6,0.0,0.0,90,113417.0,81.71253602305475,1388.0
20210803,6.402,108200.0,104523.0,28.0,24.1,31.4,0.35,0.0,5.5,1.8,76.9,0.0,0.0,90,114932.0,82.50681981335248,1393.0
20210804,6.522,108172.0,104978.0,28.9,26.3,33.2,0.0,0.0,4.3,2.0,70.6,0.0,0.0,90,116421.0,83.57573582196697,1393.0
20210805,6.504,110076.0,106415.0,29.4,25.6,33.7,0.0,0.0,4.1,2.1,68.1,0.0,0.0,90,117373.0,84.38030194104961,1391.0
20210806,6.552,112171.0,108654.0,28.1,26.0,32.2,0.0,0.0,8.3,2.1,68.4,0.0,0.0,90,118517.0,85.26402877697842,1390.0
20210807,6.442,79144.0,76094.0,28.0,23.4,32.3,0.0,0.0,4.0,2.1,65.0,0.0,0.0,90,88337.0,63.87346348517716,1383.0
20210808,5.386,53671.0,52591.0,26.8,24.4,32.1,4.58,12.7,4.3,1.7,74.8,0.0,0.0,90,58783.0,42.84475218658892,1372.0
20210809,6.976,114210.0,111368.0,28.3,23.3,33.6,0.0,0.0,4.8,2.3,62.4,0.0,0.0,90,120617.0,86.96250901225667,1387.0
20210810,7.04,114630.0,111657.0,27.7,24.3,32.2,0.0,0.0,4.4,2.3,62.5,0.0,0.0,90,121651.0,87.51870503597122,1390.0
20210811,6.978,114510.0,111361.0,27.4,24.1,31.6,1.25,0.0,3.9,2.0,70.3,0.0,0.0,90,121601.0,87.60878962536023,1388.0
20210812,5.024,113236.0,109484.0,26.8,24.0,31.7,1.08,0.0,4.6,1.8,67.1,0.0,0.0,90,119401.0,86.14790764790764,1386.0
20210813,7.258,114860.0,110889.0,26.6,23.4,30.1,0.0,0.0,3.5,2.0,70.4,0.0,0.0,90,121133.0,86.77148997134671,1396.0
20210814,7.148,80630.0,77025.0,26.1,23.4,30.5,0.0,0.0,4.8,3.0,63.9,0.0,0.0,90,88272.0,63.872648335745296,1382.0
20210815,6.39,58543.0,56442.0,26.9,21.7,32.4,0.0,0.0,3.7,2.3,59.6,0.0,0.0,90,63749.0,46.53211678832117,1370.0
20210816,7.054,75545.0,74570.0,27.3,22.5,32.8,0.92,0.0,3.7,2.3,61.1,0.0,0.0,90,84689.0,61.01512968299712,1388.0
20210817,4.852,116938.0,113739.0,25.9,21.9,31.3,4.67,9.3,4.6,2.4,65.0,0.0,0.0,90,126247.0,90.89056875449964,1389.0
20210818,6.502,117040.0,113176.0,24.3,20.6,31.0,3.97,5.6,5.4,2.8,69.6,0.0,0.0,90,126408.0,90.9410071942446,1390.0
20210819,7.42,117827.0,114392.0,26.0,21.0,31.5,0.0,0.0,4.0,2.6,57.1,0.0,0.0,90,125576.0,90.27749820273183,1391.0
20210820,7.304,119686.0,116127.0,26.6,22.6,30.7,0.58,0.0,5.1,2.3,63.6,0.0,0.0,90,127934.0,91.9066091954023,1392.0
20210821,2.068,72470.0,70432.0,23.8,21.0,25.5,11.33,62.8,6.7,2.7,88.1,0.0,0.27,90,82388.0,59.70144927536232,1380.0
20210822,6.444,59449.0,57538.0,24.4,22.4,27.0,1.0,0.0,4.4,2.1,81.5,0.0,0.0,90,64536.0,46.69753979739508,1382.0
20210823,2.57,115322.0,112443.0,22.4,21.0,24.0,11.33,7.4,3.3,2.0,89.3,0.0,0.0,90,124344.0,89.52051835853132,1389.0
20210824,1.764,114047.0,111322.0,23.4,21.1,26.4,12.58,10.5,6.1,2.9,93.6,0.0,0.0,90,123048.0,88.46010064701653,1391.0
20210825,6.106,120112.0,116245.0,25.0,23.5,27.3,4.25,0.3,3.8,1.8,85.5,0.0,0.0,90,129877.0,93.30244252873564,1392.0
20210826,6.356,120046.0,116148.0,25.5,22.9,27.9,1.17,0.7,5.0,2.5,84.9,0.0,0.0,90,128142.0,92.32132564841498,1388.0
20210827,4.768,119215.0,115768.0,22.4,20.4,25.5,10.38,0.9,3.2,1.3,83.5,0.0,0.0,90,127566.0,91.3142448103078,1397.0
20210828,7.156,85853.0,82354.0,23.6,19.7,28.2,0.0,0.0,3.9,1.8,80.4,0.0,0.0,90,93249.0,67.13390928725703,1389.0
20210829,6.828,60608.0,59054.0,23.7,21.9,26.3,3.17,0.9,3.4,1.6,82.6,0.0,0.0,90,66932.0,48.67781818181818,1375.0
20210830,7.402,120580.0,116801.0,24.2,21.2,27.7,1.17,0.0,2.9,1.4,77.5,0.0,0.0,90,127565.0,92.10469314079424,1385.0
20210831,1.49,114813.0,112384.0,20.5,18.1,23.1,16.55,77.4,4.9,2.3,93.3,0.0,0.0,90,122664.0,88.56606498194945,1385.0
20210901,6.394,119448.0,115504.0,21.4,18.5,23.9,4.08,0.8,4.7,2.9,83.1,0.0,0.0,90,126974.0,91.02078853046596,1395.0
20210902,7.528,121487.0,117452.0,23.5,20.7,26.7,0.0,0.0,3.4,2.1,70.3,0.0,0.0,90,127477.0,91.71007194244604,1390.0
20210903,7.864,124791.0,120760.0,24.3,20.6,29.2,0.0,0.0,4.0,2.4,60.3,0.0,0.0,90,130570.0,93.7329504666188,1393.0
20210904,7.814,90374.0,86565.0,23.2,18.5,28.6,0.0,0.0,3.7,2.7,57.0,0.0,0.0,90,96239.0,69.58712942877801,1383.0
20210905,7.516,63923.0,61939.0,23.1,19.4,27.3,0.0,0.0,4.9,3.2,61.1,0.0,0.0,90,68788.0,49.88252356780276,1379.0
20210906,4.21,121878.0,118723.0,22.3,18.0,26.4,9.17,12.0,5.5,3.2,70.1,0.0,0.0,90,130782.0,93.8851399856425,1393.0
20210907,0.72,115942.0,112770.0,19.6,17.6,20.9,22.58,29.6,4.4,2.3,98.1,0.0,0.0,90,125299.0,89.94903086862885,1393.0
20210908,6.866,125258.0,121113.0,22.2,19.0,26.9,6.67,1.6,4.2,1.7,81.3,0.0,0.0,90,131707.0,94.48134863701578,1394.0
20210909,7.83,123832.0,119955.0,23.5,19.1,29.1,0.0,0.0,3.0,1.5,76.5,0.0,0.0,90,129837.0,93.006446991404,1396.0
20210910,7.466,127197.0,123007.0,23.6,19.5,28.9,0.0,0.0,4.3,1.9,76.0,0.0,0.0,90,132813.0,95.20645161290322,1395.0
20210911,7.538,91789.0,88306.0,24.0,19.9,29.4,0.0,0.0,5.6,1.7,73.1,0.0,0.0,90,99802.0,72.47785039941903,1377.0
20210912,6.65,66297.0,63813.0,24.2,19.2,29.8,0.0,0.0,4.4,1.8,64.6,0.0,0.0,90,71683.0,52.209031318281134,1373.0
20210913,7.298,125216.0,120884.0,24.8,20.8,30.3,0.0,0.0,3.9,2.4,67.1,0.0,0.0,90,133691.0,95.6301859799714,1398.0
20210914,7.472,125159.0,120932.0,24.6,20.0,29.5,0.0,0.0,5.6,2.6,63.3,0.0,0.0,90,134217.0,96.35104091888012,1393.0
20210915,7.852,127091.0,122852.0,23.6,19.5,28.9,0.0,0.0,5.9,3.6,57.5,0.0,0.0,90,136162.0,97.60716845878136,1395.0
20210916,7.746,127053.0,122815.0,22.9,18.0,27.3,0.0,0.0,4.6,2.6,61.1,0.0,0.0,90,135807.0,97.42252510760402,1394.0
20210917,8.028,129536.0,123904.0,23.5,20.5,28.2,0.0,0.0,5.8,3.0,61.4,0.0,0.0,90,138994.0,99.63727598566308,1395.0
20210918,6.962,87161.0,81735.0,23.9,18.9,29.8,0.0,0.0,4.0,1.6,65.1,0.0,0.0,90,95096.0,68.76066522053507,1383.0
20210919,6.402,63528.0,59557.0,23.7,20.8,27.8,0.0,0.0,3.0,1.9,62.9,0.0,0.0,90,70860.0,51.72262773722628,1370.0
20210920,6.322,51321.0,49450.0,23.7,19.0,28.4,0.0,0.0,6.2,2.7,63.6,0.0,0.0,90,58210.0,42.67595307917889,1364.0
20210921,4.628,41610.0,42684.0,22.0,17.4,26.2,9.58,68.1,7.1,2.9,85.1,0.0,0.0,90,45185.0,33.224264705882355,1360.0
20210922,6.324,57014.0,57823.0,20.2,16.8,24.3,2.0,4.5,6.2,2.7,79.0,0.0,0.0,90,59878.0,43.54763636363637,1375.0
20210923,7.596,118586.0,115696.0,20.9,16.9,25.9,0.0,0.0,6.5,2.4,67.3,0.0,0.0,90,123865.0,88.8558106169297,1394.0
20210924,7.942,124939.0,120897.0,21.8,16.7,26.9,0.0,0.0,3.8,2.2,67.5,0.0,0.0,90,131038.0,93.5317630264097,1401.0
20210925,7.826,88511.0,85613.0,21.2,18.7,23.1,0.0,0.0,3.5,2.3,72.6,0.0,0.0,90,93754.0,67.20716845878137,1395.0
20210926,7.276,63593.0,61713.0,22.6,18.4,27.3,0.0,0.0,3.6,2.3,63.0,0.0,0.0,90,66760.0,47.92534099066762,1393.0
20210927,6.6,124710.0,121043.0,21.6,18.7,25.0,5.67,0.0,3.7,2.4,66.0,0.0,0.0,90,131411.0,93.79800142755175,1401.0
20210928,4.574,124966.0,121016.0,21.5,19.6,24.4,9.28,1.3,3.7,2.2,75.1,0.0,0.0,90,131818.0,93.9543834640057,1403.0
20210929,3.202,119611.0,116173.0,20.2,17.8,21.4,12.25,13.1,4.4,1.7,93.5,0.0,0.0,90,127731.0,91.04133998574484,1403.0
20210930,7.464,126485.0,121843.0,20.3,16.0,25.9,0.0,0.0,3.3,1.5,83.9,0.0,0.0,90,132173.0,94.07330960854092,1405.0
20211001,7.252,128159.0,123922.0,21.1,16.9,27.5,2.17,13.3,10.6,2.4,75.8,0.0,0.0,90,135960.0,96.69985775248934,1406.0
20211002,7.362,91376.0,86943.0,20.7,16.4,26.6,0.0,0.0,3.3,1.6,77.1,0.0,0.0,90,95455.0,68.37750716332378,1396.0
20211003,7.136,68346.0,66157.0,22.3,17.1,28.8,0.0,0.0,4.5,1.9,69.5,0.0,0.0,90,71980.0,51.7469446441409,1391.0
20211004,4.29,76951.0,75276.0,22.9,19.2,25.6,6.17,3.6,6.1,2.9,81.0,0.0,0.0,90,84147.0,60.537410071942446,1390.0
20211005,6.432,125447.0,121826.0,23.6,21.7,26.5,2.92,0.0,6.2,3.3,82.4,0.0,0.0,90,133241.0,94.43019135364987,1411.0
20211006,4.002,123831.0,119544.0,18.8,17.9,21.7,11.92,6.4,4.3,2.8,91.5,0.0,0.0,90,131890.0,93.73845060412224,1407.0
20211007,6.33,125210.0,120629.0,19.4,17.9,21.9,6.08,4.6,4.0,1.9,85.5,0.0,0.0,90,131762.0,93.64747690120824,1407.0
20211008,3.676,127167.0,122694.0,18.8,17.5,20.0,8.58,3.5,2.9,1.7,91.3,0.0,0.0,90,133832.0,95.18634423897582,1406.0
20211009,6.788,85633.0,80963.0,20.9,18.5,24.1,3.5,0.4,3.7,2.3,83.5,0.0,0.0,90,86833.0,61.89094796863864,1403.0
20211010,2.09,61256.0,59880.0,19.9,14.9,24.3,13.33,14.2,4.7,2.2,89.0,0.0,0.0,90,63396.0,45.412607449856736,1396.0
20211011,6.38,82849.0,80890.0,15.2,12.6,17.8,4.83,0.3,6.0,2.2,78.6,0.0,0.0,90,86957.0,62.24552612741589,1397.0
20211012,7.044,127670.0,123583.0,17.9,15.8,21.3,0.0,0.0,5.9,3.3,67.1,0.0,0.0,90,131734.0,93.6941678520626,1406.0
20211013,7.538,128732.0,124050.0,19.6,14.9,25.2,0.0,0.0,4.1,2.4,66.6,0.0,0.0,90,133640.0,94.78014184397163,1410.0
20211014,7.926,127553.0,123347.0,19.7,17.4,23.9,0.0,0.0,4.2,2.0,73.6,0.0,0.0,90,131587.0,93.3241134751773,1410.0
20211015,6.872,129595.0,124934.0,19.0,17.0,21.4,7.83,0.0,3.8,2.1,74.4,0.0,0.0,90,135075.0,96.00213219616204,1407.0
20211016,5.092,95914.0,92233.0,10.7,4.2,18.1,2.17,0.0,5.7,3.4,47.5,0.0,0.0,90,98297.0,70.61566091954023,1392.0
20211017,4.038,65932.0,63800.0,5.6,1.3,10.8,0.0,0.0,7.1,2.9,37.4,0.0,0.0,90,68122.0,49.0792507204611,1388.0
20211018,4.628,124558.0,120887.0,9.6,2.8,16.1,4.08,5.6,3.6,2.0,60.4,0.0,0.0,90,130651.0,92.72604684173172,1409.0
20211019,5.576,126701.0,122544.0,10.9,7.1,15.0,2.75,4.4,5.4,2.4,72.8,0.0,0.0,90,129865.0,92.16820440028388,1409.0
20211020,6.212,130105.0,126853.0,9.5,4.6,15.8,0.0,0.0,3.7,1.7,64.9,0.0,0.0,90,135906.0,96.73024911032029,1405.0
20211021,6.21,129618.0,125350.0,9.8,4.9,16.2,0.0,0.0,3.6,1.7,64.1,0.0,0.0,90,133690.0,95.15302491103203,1405.0
20211022,6.53,132301.0,128173.0,10.8,5.2,17.2,0.0,0.0,4.9,1.8,58.4,0.0,0.0,90,136582.0,97.14224751066855,1406.0
20211023,5.912,99110.0,95050.0,11.4,5.7,18.4,0.0,0.0,3.4,1.6,57.3,0.0,0.0,90,100294.0,71.74105865522175,1398.0
20211024,5.266,69520.0,67506.0,11.4,6.0,18.1,0.0,0.0,3.2,1.7,63.1,0.0,0.0,90,70263.0,50.29563350035791,1397.0
20211025,6.22,129846.0,125585.0,11.7,6.3,17.6,0.0,0.0,3.5,1.9,64.5,0.0,0.0,90,134263.0,95.15450035435862,1411.0
20211026,6.864,131736.0,127482.0,13.0,7.7,19.0,0.0,0.0,3.0,1.7,74.5,0.0,0.0,90,135724.0,96.32647267565648,1409.0
20211027,6.506,131237.0,126991.0,13.4,9.8,18.1,0.75,0.0,4.0,2.2,63.4,0.0,0.0,90,133070.0,94.57711442786068,1407.0
20211028,6.792,130460.0,126296.0,12.7,7.1,20.0,0.0,0.0,3.7,1.4,54.6,0.0,0.0,90,133319.0,94.4185552407932,1412.0
20211029,6.734,132814.0,127430.0,14.6,10.5,20.6,0.0,0.0,3.7,2.0,55.9,0.0,0.0,90,134732.0,95.41926345609065,1412.0
20211030,6.268,100757.0,96183.0,13.8,11.0,18.0,0.0,0.0,3.1,1.6,62.4,0.0,0.0,90,99943.0,71.48998569384835,1398.0
20211031,5.206,73064.0,71168.0,14.1,9.2,20.3,0.58,0.7,3.9,1.6,73.3,0.0,0.0,90,73732.0,52.89239598278336,1394.0
20211101,6.354,129317.0,129317.0,12.9,10.3,16.9,0.0,0.0,4.0,1.9,77.3,0.0,0.0,90,130825.0,92.91548295454544,1408.0
20211102,7.076,131568.0,131568.0,11.5,7.9,16.9,0.0,0.0,3.5,1.7,76.6,0.0,0.0,90,132270.0,93.60934182590232,1413.0
20211103,6.89,132944.0,132944.0,12.1,7.6,17.1,0.0,0.0,3.7,1.5,71.1,0.0,0.0,90,134147.0,95.07228915662652,1411.0
20211104,6.57,131811.0,131811.0,12.1,8.4,16.3,0.25,0.0,2.7,1.3,80.4,0.0,0.0,90,132929.0,93.74400564174894,1418.0
20211105,6.696,135696.0,135696.0,13.0,7.8,20.2,0.0,0.0,2.7,1.5,68.5,0.0,0.0,90,137712.0,97.46072186836518,1413.0
20211106,6.438,102986.0,102986.0,14.1,8.8,21.3,0.0,0.0,2.8,1.6,61.1,0.0,0.0,90,101492.0,72.18492176386913,1406.0
